"","MKCD_SVM","SVM"
"RMSE",542.684229207012,1392.25686276182
"MAE",419.072252840846,899.468694781287
"MAPE",3.03124528513354,5.51789627763532
"ARV",0.0049505286658354,0.0323358493685655
