"","MKCD_SVM","SVM"
"RMSE",1443.08813185544,3050.09280005432
"MAE",548.036347872696,2041.79138417088
"MAPE",3.04814051014049,12.550885074939
"ARV",0.0491138411354819,0.171842941472659
