"","x14","x13","x12","x11","x10","x9","x8","x7","x6","x5","x4","x3","x2","x1","A","B","mk_pvalue","S","Class"
"185",64916,54867,56757,66459,71854,67455,68721,56182,45548,45529,58801,54456,59358,59295,-676.641758241759,64374.6703296703,0.511220344688192,-13,"None"
"186",54867,56757,66459,71854,67455,68721,56182,45548,45529,58801,54456,59358,59295,54121,-639.461538461539,63324.7472527472,0.381074481609294,-17,"None"
"187",56757,66459,71854,67455,68721,56182,45548,45529,58801,54456,59358,59295,54121,45751,-1125.25934065934,66317.0879120879,0.100518173207465,-31,"None"
"188",66459,71854,67455,68721,56182,45548,45529,58801,54456,59358,59295,54121,45751,47627,-1455.07912087912,68138.5934065934,0.0374974908157198,-39,"None"
"189",71854,67455,68721,56182,45548,45529,58801,54456,59358,59295,54121,45751,47627,47995,-1414.40659340659,66514.6923076923,0.0487449207397066,-37,"None"
"190",67455,68721,56182,45548,45529,58801,54456,59358,59295,54121,45751,47627,47995,56055,-884.43076923077,61411.3736263736,0.228439808988675,-23,"None"
"191",68721,56182,45548,45529,58801,54456,59358,59295,54121,45751,47627,47995,56055,51314,-565.487912087913,57866.3736263736,0.443421402864083,-15,"None"
"192",56182,45548,45529,58801,54456,59358,59295,54121,45751,47627,47995,56055,51314,65340,266.883516483515,51382.0879120879,0.584070366945506,11,"None"
"193",45548,45529,58801,54456,59358,59295,54121,45751,47627,47995,56055,51314,65340,46918,174.399999999998,51414,0.661415917007863,9,"None"
"194",45529,58801,54456,59358,59295,54121,45751,47627,47995,56055,51314,65340,46918,39195,-448.591208791209,55632.6483516483,0.443421402864083,-15,"None"
"195",58801,54456,59358,59295,54121,45751,47627,47995,56055,51314,65340,46918,39195,36675,-1116.28351648352,60007.9120879121,0.0374974908157198,-39,"None"
"196",54456,59358,59295,54121,45751,47627,47995,56055,51314,65340,46918,39195,36675,45034,-1068.69010989011,58667.6043956044,0.0285390635703624,-41,"None"
"197",59358,59295,54121,45751,47627,47995,56055,51314,65340,46918,39195,36675,45034,47359,-1037.39560439561,57925.967032967,0.0374974908157198,-39,"None"
"198",59295,54121,45751,47627,47995,56055,51314,65340,46918,39195,36675,45034,47359,43843,-913.758241758243,55890.4725274725,0.0487449207397066,-37,"None"
"199",54121,45751,47627,47995,56055,51314,65340,46918,39195,36675,45034,47359,43843,48747,-583.885714285714,52663,0.273561411724749,-21,"None"
"200",45751,47627,47995,56055,51314,65340,46918,39195,36675,45034,47359,43843,48747,43067,-540.505494505495,51548.0769230769,0.273561411724749,-21,"None"
"201",47627,47995,56055,51314,65340,46918,39195,36675,45034,47359,43843,48747,43067,34264,-975.984615384615,53993.6703296703,0.0487449207397066,-37,"None"
"202",47995,56055,51314,65340,46918,39195,36675,45034,47359,43843,48747,43067,34264,36654,-1230.83956043956,55121.2967032967,0.0160061551531633,-45,"None"
"203",56055,51314,65340,46918,39195,36675,45034,47359,43843,48747,43067,34264,36654,40168,-1324.92967032967,55267.9010989011,0.0160061551531633,-45,"None"
"204",51314,65340,46918,39195,36675,45034,47359,43843,48747,43067,34264,36654,40168,45359,-970.586813186813,51846.3296703297,0.100518173207465,-31,"None"
"205",65340,46918,39195,36675,45034,47359,43843,48747,43067,34264,36654,40168,45359,45230,-729.210989010989,49601.4395604395,0.381074481609294,-17,"None"
"206",46918,39195,36675,45034,47359,43843,48747,43067,34264,36654,40168,45359,45230,46983,51.3890109890107,42435.7252747253,0.826665969670155,5,"None"
"207",39195,36675,45034,47359,43843,48747,43067,34264,36654,40168,45359,45230,46983,42695,182.846153846153,41148.1538461539,0.661415917007863,9,"None"
"208",36675,45034,47359,43843,48747,43067,34264,36654,40168,45359,45230,46983,42695,34400,-158.738461538462,43367.5384615385,0.661415917007863,-9,"None"
"209",45034,47359,43843,48747,43067,34264,36654,40168,45359,45230,46983,42695,34400,35513,-530.523076923077,46072.9230769231,0.188887477539538,-25,"None"
"210",47359,43843,48747,43067,34264,36654,40168,45359,45230,46983,42695,34400,35513,41729,-444.028571428572,45188.1428571429,0.188887477539538,-25,"None"
"211",43843,48747,43067,34264,36654,40168,45359,45230,46983,42695,34400,35513,41729,41005,-287.043956043957,43556.9010989011,0.381074481609294,-17,"None"
"212",48747,43067,34264,36654,40168,45359,45230,46983,42695,34400,35513,41729,41005,44192,-126.984615384615,42381.3846153846,0.742556821926578,-7,"None"
"213",43067,34264,36654,40168,45359,45230,46983,42695,34400,35513,41729,41005,44192,50460,372.296703296703,38759.1318681319,0.324423690521579,19,"None"
"214",34264,36654,40168,45359,45230,46983,42695,34400,35513,41729,41005,44192,50460,43001,463.681318681318,38069.032967033,0.188887477539538,25,"None"
"215",36654,40168,45359,45230,46983,42695,34400,35513,41729,41005,44192,50460,43001,31311,-68.8527472527474,41852.1098901099,1,-1,"None"
"216",40168,45359,45230,46983,42695,34400,35513,41729,41005,44192,50460,43001,31311,23508,-732.558241758242,45890.9010989011,0.273561411724749,-21,"None"
"217",45359,45230,46983,42695,34400,35513,41729,41005,44192,50460,43001,31311,23508,27469,-1109.46153846154,47810.6043956044,0.0487449207397066,-37,"None"
"218",45230,46983,42695,34400,35513,41729,41005,44192,50460,43001,31311,23508,27469,33911,-1075.35604395604,46737.0989010989,0.0626981162609826,-35,"None"
"219",46983,42695,34400,35513,41729,41005,44192,50460,43001,31311,23508,27469,33911,36173,-930.553846153847,45004.1538461539,0.154629751965815,-27,"None"
"220",42695,34400,35513,41729,41005,44192,50460,43001,31311,23508,27469,33911,36173,47724,-358.12087912088,40763.8351648352,0.826665969670155,-5,"None"
"221",34400,35513,41729,41005,44192,50460,43001,31311,23508,27469,33911,36173,47724,41126,-118.82197802198,38857.021978022,0.912814027184075,3,"None"
"222",35513,41729,41005,44192,50460,43001,31311,23508,27469,33911,36173,47724,41126,34297,-341.2021978022,40517.5164835165,0.742556821926578,-7,"None"
"223",41729,41005,44192,50460,43001,31311,23508,27469,33911,36173,47724,41126,34297,34426,-522.751648351649,41801.4945054945,0.511220344688192,-13,"None"
"224",41005,44192,50460,43001,31311,23508,27469,33911,36173,47724,41126,34297,34426,39556,-348.028571428574,40335.8571428572,0.742556821926578,-7,"None"
"225",44192,50460,43001,31311,23508,27469,33911,36173,47724,41126,34297,34426,39556,38924,-205.679120879122,39119.5934065934,0.912814027184075,-3,"None"
"226",50460,43001,31311,23508,27469,33911,36173,47724,41126,34297,34426,39556,38924,45225,230.912087912088,35918.945054945,0.443421402864083,15,"None"
"227",43001,31311,23508,27469,33911,36173,47724,41126,34297,34426,39556,38924,45225,49243,984.4,30180.8571428571,0.0285390635703624,41,"None"
"228",31311,23508,27469,33911,36173,47724,41126,34297,34426,39556,38924,45225,49243,42154,1294.79340659341,27792.4065934066,0.00311430753155509,55,"Positive"
"229",23508,27469,33911,36173,47724,41126,34297,34426,39556,38924,45225,49243,42154,38404,1116.38241758242,29637.1318681319,0.0160061551531633,45,"None"
"230",27469,33911,36173,47724,41126,34297,34426,39556,38924,45225,49243,42154,38404,52039,1039.12307692308,32254.5054945055,0.0160061551531633,45,"None"
"231",33911,36173,47724,41126,34297,34426,39556,38924,45225,49243,42154,38404,52039,39850,618.778021978022,36291.4505494506,0.0798019286423907,33,"None"
"232",36173,47724,41126,34297,34426,39556,38924,45225,49243,42154,38404,52039,39850,39072,334.156043956044,38794.7582417582,0.381074481609294,17,"None"
"233",47724,41126,34297,34426,39556,38924,45225,49243,42154,38404,52039,39850,39072,47103,330.876923076923,39600.0659340659,0.443421402864083,15,"None"
"234",41126,34297,34426,39556,38924,45225,49243,42154,38404,52039,39850,39072,47103,48275,693.841758241757,36917.1868131868,0.0798019286423907,33,"None"
"235",34297,34426,39556,38924,45225,49243,42154,38404,52039,39850,39072,47103,48275,44649,733.268131868131,36873.1318681319,0.0487449207397066,37,"None"
"236",34426,39556,38924,45225,49243,42154,38404,52039,39850,39072,47103,48275,44649,37544,329.076923076922,40136.4945054945,0.511220344688192,13,"None"
"237",39556,38924,45225,49243,42154,38404,52039,39850,39072,47103,48275,44649,37544,33255,-207.676923076924,44078.5054945055,0.511220344688192,-13,"None"
"238",38924,45225,49243,42154,38404,52039,39850,39072,47103,48275,44649,37544,33255,43420,-279.734065934066,44894.9340659341,0.443421402864083,-15,"None"
"239",45225,49243,42154,38404,52039,39850,39072,47103,48275,44649,37544,33255,43420,39431,-503.582417582418,46610.010989011,0.154629751965815,-27,"None"
"240",49243,42154,38404,52039,39850,39072,47103,48275,44649,37544,33255,43420,39431,45654,-344.134065934065,45444.7912087912,0.381074481609294,-17,"None"
"241",42154,38404,52039,39850,39072,47103,48275,44649,37544,33255,43420,39431,45654,54858,208.861538461537,41698.3956043956,0.742556821926578,7,"None"
"242",38404,52039,39850,39072,47103,48275,44649,37544,33255,43420,39431,45654,54858,48595,324.529670329669,41290.9560439561,0.443421402864083,15,"None"
"243",52039,39850,39072,47103,48275,44649,37544,33255,43420,39431,45654,54858,48595,35767,-78.254945054946,44123.4835164835,0.826665969670155,-5,"None"
"244",39850,39072,47103,48275,44649,37544,33255,43420,39431,45654,54858,48595,35767,39466,85.7428571428562,41995.4285714286,0.912814027184075,3,"None"
"245",39072,47103,48275,44649,37544,33255,43420,39431,45654,54858,48595,35767,39466,45200,66.9999999999987,42518.1428571429,0.826665969670155,5,"None"
"246",47103,48275,44649,37544,33255,43420,39431,45654,54858,48595,35767,39466,45200,51081,167.120879120878,42625.021978022,0.661415917007863,9,"None"
"247",48275,44649,37544,33255,43420,39431,45654,54858,48595,35767,39466,45200,51081,58593,693.841758241757,39495.3296703297,0.154629751965815,27,"None"
"248",44649,37544,33255,43420,39431,45654,54858,48595,35767,39466,45200,51081,58593,56358,1144.83736263736,36690.2197802198,0.0214887391196774,43,"None"
"249",37544,33255,43420,39431,45654,54858,48595,35767,39466,45200,51081,58593,56358,54959,1400.79340659341,35506.978021978,0.00619562249890606,51,"Positive"
"250",33255,43420,39431,45654,54858,48595,35767,39466,45200,51081,58593,56358,54959,45902,1118.42857142857,38221.7142857143,0.0214887391196774,43,"None"
"251",43420,39431,45654,54858,48595,35767,39466,45200,51081,58593,56358,54959,45902,41873,542.815384615384,43154.3846153846,0.228439808988675,23,"None"
"252",39431,45654,54858,48595,35767,39466,45200,51081,58593,56358,54959,45902,41873,52235,560.487912087911,43651.4835164835,0.228439808988675,23,"None"
"253",45654,54858,48595,35767,39466,45200,51081,58593,56358,54959,45902,41873,52235,59777,623.393406593406,44632.978021978,0.188887477539538,25,"None"
"254",54858,48595,35767,39466,45200,51081,58593,56358,54959,45902,41873,52235,59777,64860,947.248351648351,43575.9230769231,0.0798019286423907,33,"None"
"255",48595,35767,39466,45200,51081,58593,56358,54959,45902,41873,52235,59777,64860,69169,1613.22417582418,39603.3186813187,0.00859504637602393,49,"Positive"
"256",35767,39466,45200,51081,58593,56358,54959,45902,41873,52235,59777,64860,69169,56711,1653.87912087912,39878.1208791209,0.00619562249890606,51,"Positive"
"257",39466,45200,51081,58593,56358,54959,45902,41873,52235,59777,64860,69169,56711,49351,1025.67252747253,45559.956043956,0.0798019286423907,33,"None"
"258",45200,51081,58593,56358,54959,45902,41873,52235,59777,64860,69169,56711,49351,67775,986.101098901099,47878.8131868132,0.100518173207465,31,"None"
"259",51081,58593,56358,54959,45902,41873,52235,59777,64860,69169,56711,49351,67775,61966,845.156043956044,50133.4725274725,0.154629751965815,27,"None"
"260",58593,56358,54959,45902,41873,52235,59777,64860,69169,56711,49351,67775,61966,63257,861.279120879121,50882.2637362637,0.154629751965815,27,"None"
"261",56358,54959,45902,41873,52235,59777,64860,69169,56711,49351,67775,61966,63257,76342,1445.38681318681,47769.2417582418,0.0285390635703624,41,"None"
"262",54959,45902,41873,52235,59777,64860,69169,56711,49351,67775,61966,63257,76342,81881,2036.05274725275,45162.3186813187,0.00619562249890606,51,"Positive"
"263",45902,41873,52235,59777,64860,69169,56711,49351,67775,61966,63257,76342,81881,82794,2494.49450549451,43712.2197802198,0.00149731387847716,59,"Positive"
"264",41873,52235,59777,64860,69169,56711,49351,67775,61966,63257,76342,81881,82794,62113,1941.11648351648,49020.4835164835,0.011793457077065,47,"None"
"265",52235,59777,64860,69169,56711,49351,67775,61966,63257,76342,81881,82794,62113,67422,1335.34285714286,55388.7142857143,0.0487449207397066,37,"None"
"266",59777,64860,69169,56711,49351,67775,61966,63257,76342,81881,82794,62113,67422,76793,1226.61318681319,57958.3296703297,0.0626981162609826,35,"None"
"267",64860,69169,56711,49351,67775,61966,63257,76342,81881,82794,62113,67422,76793,79416,1333.51648351648,58559.3406593407,0.0626981162609826,35,"None"
"268",69169,56711,49351,67775,61966,63257,76342,81881,82794,62113,67422,76793,79416,91095,1855.35164835165,56519.5054945055,0.0160061551531633,45,"None"
"269",56711,49351,67775,61966,63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,2633.49450549451,52823.5054945055,0.00149731387847716,59,"Positive"
"270",49351,67775,61966,63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,2601.92307692308,55421.9340659341,0.00217151028878612,57,"Positive"
"271",67775,61966,63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,2615.23956043956,59291.5604395605,0.00217151028878612,57,"Positive"
"272",61966,63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,2431.14945054945,61924.4505494506,0.00217151028878612,57,"Positive"
"273",63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,3173.03736263736,61013.7912087912,0.00217151028878612,57,"Positive"
"274",76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,3028.03076923077,65054.9120879121,0.00311430753155509,55,"Positive"
"275",81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,3839.6967032967,62753.989010989,0.00149731387847716,59,"Positive"
"276",82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,4562.26153846154,60628.967032967,0.000458888528726883,65,"Positive"
"277",62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,5092.51868131868,59831.8241758242,0.000197140740496392,69,"Positive"
"278",67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,4399.73406593407,68820.7802197802,0.00102093399997058,61,"Positive"
"279",76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,3801.58021978022,77103.3626373627,0.00441702133568098,53,"Positive"
"280",79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,3848.04835164835,81305.2087912088,0.00441702133568098,53,"Positive"
"281",91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,3876.05274725275,85895.8901098902,0.00441702133568098,53,"Positive"
"282",99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,4513.85054945055,86379.4065934066,0.00217151028878612,57,"Positive"
"283",89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,5536.87252747252,84510.9560439561,0.00102093399997058,61,"Positive"
"284",104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,5533.58681318681,90106.3846153846,0.00102093399997058,61,"Positive"
"285",85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,4785.67692307692,97951.2087912088,0.00311430753155509,55,"Positive"
"286",127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,4016.90769230769,109262.406593407,0.00859504637602393,49,"Positive"
"287",104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,4313.2,109669.285714286,0.00859504637602393,49,"Positive"
"288",129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,3970.13846153846,117140.175824176,0.011793457077065,47,"None"
"289",128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,4666.21538461538,116361.67032967,0.00311430753155509,55,"Positive"
"290",127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,5237.32527472527,117099.703296703,0.00102093399997058,61,"Positive"
"291",115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,4933.11428571428,123092.857142857,0.00149731387847716,59,"Positive"
"292",120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,3073.33406593406,139295.637362637,0.0285390635703624,41,"None"
"293",140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,2042.01978021978,150878.923076923,0.0798019286423907,33,"None"
"294",146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,1461.26593406593,157735.934065934,0.154629751965815,27,"None"
"295",164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,1150.60439560439,162684.538461538,0.188887477539538,25,"None"
"296",180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,-748.516483516487,173177.230769231,0.742556821926578,7,"None"
"297",167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,834.982417582414,163286.560439561,0.154629751965815,27,"None"
"298",136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,375.630769230763,165857.769230769,0.381074481609294,17,"None"
"299",162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,-1506.85274725275,180263.10989011,0.826665969670155,-5,"None"
"300",163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,-1945.06813186813,183380.296703297,0.443421402864083,-15,"None"
"301",173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,-1550.63516483517,182157.406593407,0.584070366945506,-11,"None"
"302",191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,-548.193406593413,176737.450549451,0.912814027184075,-3,"None"
"303",198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,1532.12967032967,163425.527472528,0.381074481609294,17,"None"
"304",179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,3956.36703296703,147707.032967033,0.0487449207397066,37,"None"
"305",146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,5109.24395604395,141651.384615385,0.011793457077065,47,"None"
"306",174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,4044.7010989011,152080.67032967,0.0487449207397066,37,"None"
"307",175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,4137.66153846153,152841.395604396,0.0626981162609826,35,"None"
"308",183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,5022.62197802197,149702.263736264,0.0285390635703624,41,"None"
"309",112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,5892.61318681319,145980.758241758,0.0160061551531633,45,"None"
"310",208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,4507.21318681318,164885.043956044,0.0214887391196774,43,"None"
"311",155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,5999.95384615384,155960.131868132,0.00217151028878612,57,"Positive"
"312",140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,4971.56043956044,168091.296703297,0.011793457077065,47,"None"
"313",160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,2321.87472527472,191361.725274725,0.188887477539538,25,"None"
"314",188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,302.279120879121,208875.978021978,0.826665969670155,5,"None"
"315",202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,-483.213186813185,216330.527472527,0.742556821926578,-7,"None"
"316",223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,151.769230769228,214717.373626374,1,1,"None"
"317",232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,1088.04615384615,208843.010989011,0.511220344688192,13,"None"
"318",215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,2606.36703296703,198823.461538462,0.0798019286423907,33,"None"
"319",181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,1756.73626373626,203506.263736264,0.273561411724749,21,"None"
"320",194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,-245.960439560444,219007.560439561,0.826665969670155,-5,"None"
"321",224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,-1497.29670329671,228695.296703297,0.443421402864083,-15,"None"
"322",222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,-1819.96703296703,229227.967032967,0.381074481609294,-17,"None"
"323",231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,-1191.11428571429,225013.428571429,0.584070366945506,-11,"None"
"324",239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,-1308.35384615384,223224.868131868,0.584070366945506,-11,"None"
"325",217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,-3741.11648351648,231301.945054945,0.443421402864083,-15,"None"
"326",187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,-2616.07472527473,223501.131868132,0.826665969670155,-5,"None"
"327",193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,-4524.54505494506,235516.802197802,0.188887477539538,-25,"None"
"328",210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,-5553.4967032967,241872.43956044,0.0374974908157198,-39,"None"
"329",246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,-5228.55384615384,238727.296703297,0.0798019286423907,-33,"None"
"330",239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,-2699.90769230769,218833.164835165,0.511220344688192,-13,"None"
"331",251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,-288.551648351648,200454.208791209,0.661415917007863,9,"None"
"332",191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,200.531868131864,189755.725274725,0.584070366945506,11,"None"
"333",187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,3340.1934065934,173959.835164835,0.273561411724749,21,"None"
"334",199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,3246.80219780219,176159.912087912,0.324423690521579,19,"None"
"335",198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,2737.05714285714,178925.857142857,0.511220344688192,13,"None"
"336",229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,3708.31648351648,174282.912087912,0.273561411724749,21,"None"
"337",194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,6136.45714285714,157916.714285714,0.0487449207397066,37,"None"
"338",97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,7932.08571428571,150442.285714286,0.0160061551531633,45,"None"
"339",226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,6609.69890109889,174333.901098901,0.0214887391196774,43,"None"
"340",155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,7795.85274725274,168034.461538462,0.00859504637602393,49,"Positive"
"341",174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,5081.34725274724,192509.967032967,0.0626981162609826,35,"None"
"342",200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,2789.41098901098,212580.274725275,0.273561411724749,21,"None"
"343",233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,1504.23076923076,224130.769230769,0.661415917007863,9,"None"
"344",235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,1300.92747252747,225420.901098901,0.742556821926578,7,"None"
"345",153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,1326.15164835164,225235.21978022,0.511220344688192,13,"None"
"346",300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,-1150.12087912088,250181.406593407,0.912814027184075,3,"None"
"347",208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,-350.136263736273,237126.021978022,0.826665969670155,5,"None"
"348",184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,-2819.53406593407,253435.934065934,0.381074481609294,-17,"None"
"349",235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,-6941.59120879121,281429.362637363,0.0285390635703624,-41,"None"
"350",255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,-8258.01758241759,287137.560439561,0.00619562249890606,-51,"Negative"
"351",278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,-8462.81098901099,283517.43956044,0.00619562249890606,-51,"Negative"
"352",293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,-7301.43296703297,268784.604395604,0.0160061551531633,-45,"None"
"353",262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,-5356.73406593407,246872.934065934,0.0487449207397066,-37,"None"
"354",213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,-4542.63956043957,234193.296703297,0.0626981162609826,-35,"None"
"355",214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,-6083.37582417583,239874.747252747,0.0160061551531633,-45,"None"
"356",226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,-6607.8967032967,239307.725274725,0.00859504637602393,-49,"Negative"
"357",230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,-6586.44175824176,233476.527472527,0.00619562249890606,-51,"Negative"
"358",235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,-5942.15164835165,223136.494505494,0.011793457077065,-47,"None"
"359",242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,-4327.6021978022,206287.802197802,0.0374974908157198,-39,"None"
"360",201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,-2265.22857142857,185373.285714286,0.125311111389424,-29,"None"
"361",177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,-1913.54285714286,178498.714285714,0.154629751965815,-27,"None"
"362",143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,-2953.05494505495,181596.912087912,0.0798019286423907,-33,"None"
"363",176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,-4176.03956043956,190182.296703297,0.00859504637602393,-49,"Negative"
"364",183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,-4830.40659340659,190703.978021978,0.00441702133568098,-53,"Negative"
"365",193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,-4822.32527472528,186243.868131868,0.00441702133568098,-53,"Negative"
"366",190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,-4129.74945054945,176061.978021978,0.011793457077065,-47,"None"
"367",170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,-2933.32527472528,163066.296703297,0.0487449207397066,-37,"None"
"368",131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,-3018.37362637363,158944.516483516,0.0487449207397066,-37,"None"
