"MKCD_SVM","SVM"
38669.1678587644,37890.0905450328
38772.9612996216,39067.3657261105
39544.7317757603,38032.3103356541
41098.3976351022,38038.3390459011
40537.0908179762,36083.7250201417
38322.4760941604,33184.6981076238
38828.7999468107,33008.5613335295
38362.9012639434,33426.786531648
38353.8120553812,33181.8444566093
39000.6224141271,36188.103936464
41003.1574651799,42620.1345434007
43300.6830936789,46647.2694128903
45965.8074220792,51576.0713512607
47086.8408317167,53058.6479093259
57804.4261760704,53143.7926735213
57441.1183330479,54106.0980342193
50931.8996677259,53640.6401210472
51391.696452285,51976.4478398298
53496.1589130278,54496.4680464987
54898.0960060316,55913.1331547094
54772.6547732357,56149.2074189201
54590.8295293255,54538.9898261867
54701.1909863117,55452.4397622279
56636.2840625908,56921.1872267665
54469.2427668329,52490.1804533425
53799.592239323,51907.9038698815
53581.4655814811,53119.1519056362
52951.7740300971,52089.9444728226
51752.0526605506,50173.013448901
50058.4302893505,50251.537956599
49494.2890061309,50221.2635589625
48719.11828252,50057.9184538082
50552.3078385128,51437.1940343766
48729.3745213779,55003.1803327898
47094.796783055,54151.1562803647
45636.4937356262,53292.7230806948
47864.125442774,52321.83555034
50971.1181951911,50477.7369176935
49947.7821475587,47887.4365307833
49649.4379751637,47695.0499888359
47528.5423623807,39381.3331206884
47508.1627323685,47093.3877346373
47122.8363582371,45389.068123834
47996.0988919653,47165.4664023374
48253.9771703955,46253.4065014224
48473.2829970031,46813.1806952855
48275.2231626338,45350.9011103243
47515.8380045456,45507.8137805934
46958.3097297049,43856.5027494434
46417.6694048756,47247.1378209255
46380.2566436005,45068.6115558169
46188.1361372118,45636.2222567149
46272.9152905681,46136.4107474526
46264.1884336376,46476.9286640931
47799.7664518701,51505.0308583899
47413.9691159257,47269.7431138959
54918.2682709958,49643.855437577
51500.0593035265,47569.8724098339
51985.949711986,51236.4807672723
50836.5441190041,50462.4916740183
53107.5520346678,52321.0929083942
53451.0219445092,50970.6492182873
57127.6931253136,53342.5923121475
50481.2908222333,52898.0146874704
51743.2315660482,55639.3246256888
54975.4688049824,56143.8883542792
56508.596676778,57769.2343575681
57202.1526510511,60341.3207016084
63447.0930547008,64569.5243714245
64924.7523863761,67856.9733568417
66099.242705775,67683.3761653618
66305.4897495772,67581.1042484222
65989.0635168743,66308.5569154005
65619.2678114052,68294.0524486409
69035.1254540322,69090.6888559805
70234.8627147872,70498.5818522782
68427.0806969251,69109.4226670276
67162.748472576,67553.8708291212
69960.6504392605,69498.2745307883
71280.9525760723,72802.3282384656
73343.0693919518,74325.9762879777
74341.7469706151,74457.1690676586
73028.9117909696,75299.2015201545
70780.3905818157,72437.2711815241
73745.3169988414,74187.8927060321
72587.6534410189,74276.4396913535
73328.9628978104,75089.2866500353
75026.9931768977,75788.9165529208
72193.7613767364,75874.4614356185
73677.833671608,77642.3216817108
75967.7178173047,78231.8072954652
74206.2653254099,77197.1834478433
74243.0094863906,77676.7285843664
74403.1844699631,77112.9429420408
72650.9363228966,76502.7726048654
70191.472927459,74613.3593287657
66168.3499446117,68350.7549876639
60065.5482252583,63428.9096351987
68130.1732009064,61893.4262548969
64489.3192882104,64779.7295198028
64343.8093564094,65558.6454271835
66732.8949427648,65669.2409161057
69555.5208741625,67935.4430525178
71275.6387884772,68539.8570695473
72113.2749425785,69068.2269796987
68738.0471178722,69110.2345809113
68321.4114261639,68756.269113446
67063.554307813,66118.677725206
65726.807387497,64494.0853499724
65369.0437818638,66168.7144985543
66231.5480710652,68947.9059140257
67431.9630298067,69089.5480899299
67627.5561648893,67837.5992340504
66708.5790655191,66338.3405105265
65270.2730093719,66706.0315607511
62887.0346830493,60845.198162346
60870.2790415702,57934.4897179685
59338.1755506571,57018.2475630858
58818.325325812,55549.6930739237
58994.5204727674,54959.4022335026
59354.8753643856,55146.0847767068
60579.5100512333,57098.3927737805
61412.2221743903,57637.9307603382
61478.4504051511,57437.665716961
60850.5067695971,60373.8856024252
59812.1539302063,60124.2331294786
59218.0142859615,59437.0200680156
59165.9871071526,60268.7755420024
59213.6491442889,58795.2601548496
59819.735331806,60101.9259352469
60162.7885686559,60155.082464726
60009.4476815203,60231.7065968685
