"MKCD_SVM","SVM"
5372.72073511057,6005.7260718754
5371.92716045987,6005.67313509324
5373.4771129233,6006.21539125659
5373.61725636608,6006.58251200686
5374.55118496831,6007.31944144842
5375.36661727017,6007.59894060126
5377.3094423103,6009.17908438182
5392.49499507617,6020.91339115922
5384.37788577413,6020.20867210971
5390.14241301845,6017.55574370686
5394.9038923333,6020.16106794253
5413.21338744218,6037.08032792734
5412.75572291661,6040.19460021451
5453.44229312973,6065.79768278049
5457.70348830378,6081.13985596088
5489.89716275745,6100.33516715589
5563.01552621702,6152.7980619511
5592.28588019377,6193.35212716777
5634.81575348442,6205.12903015282
5660.6473077626,6218.92343922639
5710.69655424439,6260.21134995406
5746.37610249413,6289.57179689318
5806.59191519499,6328.42325374329
5806.2865795991,6347.4318130841
5820.46907467886,6356.89281168557
5950.11425113769,6462.28739997848
6032.39442796557,6578.18548547305
6138.42948907582,6651.71667116526
6195.34231305837,6683.06514725212
6306.97766304336,6766.49567194759
6299.93574242754,6768.16658724243
6438.57203196399,6803.89013180848
6617.72528161415,6958.05622351983
6756.66686615558,7154.6336176003
6831.85986584563,7250.55205524503
6895.6882059551,7292.81722207367
6950.82581323916,7292.52248109184
7090.24614125811,7363.10395948707
7099.52629496465,7422.84713953988
7124.46669047513,7470.85715762456
7335.45778598623,7630.39626585045
7225.57245584899,7699.0290220943
7570.48921812657,7901.59048926392
7717.64744632399,8048.45710982131
7773.25402982497,8061.82221491857
7756.16712549666,8017.49469953202
7711.64665660077,8067.09800602137
7787.18579536731,8102.27119438662
8177.7426448841,8344.94116509814
8315.24611120675,8625.68564485477
8734.94430290386,8991.10804922238
8784.95229386801,9103.59956861166
9130.25231913227,9315.85583193434
9591.13772854608,9594.32651076235
9956.25594370373,9968.30219632734
10589.0370449412,10367.3274675289
10491.1820617018,10413.8257830075
10717.9631191782,10441.4488533711
10960.532658019,10609.1354201225
11557.6038691342,11168.0939322752
11718.3861453407,11495.1024169634
12550.1460835481,12174.7077242263
12342.0123312981,12527.6131678211
13269.6879532067,13030.3209711904
13619.4577503627,13250.1048984214
13989.1050156041,13344.3047325465
14215.5403630491,13229.2193456999
14163.9437197259,13514.8027889431
14556.212094146,13967.9620433029
15022.4774650591,14571.3799862016
16362.1401445917,15705.7521814016
16443.6864588019,16266.1344476462
16405.6871790995,16024.3121162137
17313.1384843183,16415.1053599435
18337.4360519699,17394.4563166913
19237.0245246006,18325.789128219
20147.4767977807,18818.1658270077
21031.7414839105,19618.9001577746
21368.8847896559,19999.9697413456
22375.0879946267,20573.5069281976
22265.9597667944,20767.8190543176
22942.7123776229,21074.5759967127
22850.3566231738,21587.4357743779
23583.3504905323,22964.1253133021
24643.7350877769,23911.0029935761
27597.6087392257,25758.7896368
26919.6518727196,25788.5527040031
26089.8746641048,24659.9208869259
28331.617827527,25554.176049648
28285.712671228,26717.4726782681
29722.7598063847,27711.9050015231
29699.4612463456,28256.3004352147
30203.2193293387,28952.8689932025
29697.9534726733,28571.0512488185
30154.6887393916,28547.4942550033
31972.4476185168,30204.4999237635
32372.4864329385,31180.7889065884
31168.8194539449,30805.8037713544
29883.145794671,29877.5070754805
29574.5192435217,28902.9349409479
30765.083247411,28959.1365770774
30652.3045724377,29580.9491767984
29878.287756574,30664.0622186251
28626.688699361,30144.0140704197
26432.0383096496,28603.414091105
31706.1487891751,31926.821449763
