"MKCD_SVM","SVM"
12890.2166634005,5477.66611941387
12890.0801666491,5477.33903594037
12890.3998367946,5478.23503115576
12890.7529135207,5478.47033056206
12891.0804206151,5479.08195864774
12891.6566276387,5479.76452326113
12892.7260761537,5481.23891993203
12903.7825073555,5494.69424833775
12901.5041119111,5492.35632395011
12898.2526991047,5491.51776666287
12899.3243044805,5491.81641294106
12912.0041098007,5508.81036293816
12917.9390875008,5516.27017865439
12942.109163421,5545.70440900174
12947.976947168,5553.58119145714
12951.7831311968,5578.15224448005
13006.6264984163,5637.93390640687
13033.9607583368,5668.8389259845
13038.6271359856,5694.6263031174
13028.5248765293,5702.4903678704
13045.9737067041,5725.48510139777
13058.2652067805,5758.43256473445
13091.927884246,5799.62841460365
13066.5598517685,5796.12678498809
13018.0479505939,5792.70147680097
13103.6936061935,5894.03273520615
13206.3790247962,5996.22956487221
13271.6720479699,6101.51223075079
13257.938378165,6128.67840222157
13275.292578338,6178.60022357385
13235.7744899194,6165.71348665484
13301.990002033,6215.79428733054
13410.5273033321,6358.56313847021
13462.5739717643,6547.71906776614
13485.5554799726,6633.61591751111
13462.782506682,6594.8474986893
13414.9556926332,6551.32606812981
13435.8170472517,6677.20141840986
13552.1637998116,6747.48160379774
13575.0502298904,6763.89587602595
13683.2888624828,6912.43160702804
13575.8028124737,6908.02846598467
13692.5887089606,7148.01003700101
13839.3720563447,7224.53164675514
13779.0284087866,7217.99645194603
13705.5701029355,7276.30042215372
13757.8937397778,7226.68689666719
13954.2767004157,7218.56393251747
14195.2817462298,7614.70275297842
14336.8000465613,7896.51372769793
14408.3818684532,8222.23122804445
14448.1375933073,8224.6988045469
14601.6040789712,8406.80883895935
15061.9737974242,8833.90714758841
15421.5532551115,9299.72002396405
15923.0128352858,9811.56966846745
15688.1357628259,9737.50710265227
15366.1944479675,9642.05673463927
15300.5996674719,9657.66911676549
15633.7500238766,10146.258853003
15917.4437841109,10514.4248051723
16371.55895394,11258.9158043855
16424.9238337831,11359.5357784673
16830.2656474849,11950.6819549631
17312.8309646972,12206.5428424465
17170.0487615495,12279.9979326299
16903.2275827429,12314.6861525901
16474.1853845535,12229.5536676856
16945.9716264109,12418.536913607
17140.3516581853,12991.7207702558
18193.8611238,14198.5677511465
18107.1109016341,14669.1984152752
17773.6277530455,14431.6024353674
18538.8029116145,14759.3030306557
19826.6112146146,15860.2923336248
20964.3242041829,17423.227591121
21355.6110749428,17994.7048376718
21075.4617301872,18135.3655459497
19961.0483396296,18145.9753485459
20536.8908402443,18740.2404650804
20768.8407969563,18531.8152164143
21332.0962608722,19050.6375975224
21455.7698592028,19800.8189512807
22799.2612256564,21040.5679985016
24059.5879249497,21919.0947888859
25539.6620121476,24025.4450664869
24613.3664661451,23946.2894905521
22077.4178740051,22641.2500296432
23785.6393053531,22955.5251833041
25103.5608631506,23555.4357447416
26470.3266777738,26302.9642625869
26610.3172992603,26609.0136446166
25827.9230101892,25630.2810835387
24238.9966956269,25425.8416322141
25241.8639183462,25772.1881636374
28067.7031392718,27340.6282091522
29076.3878769167,28937.5149290067
28735.516596794,29093.5841454357
27350.721787597,27271.9786967973
26707.005137825,25446.673874559
26685.4502607641,26125.1254984892
28056.6077982672,27621.2760274703
27919.8741870857,28422.9540769321
28474.2745626842,26968.7168226088
27429.4364481905,25245.2192721121
31765.5179386889,30443.5955373895
35397.3063942695,32388.9016756741
34053.150369154,31702.279202166
33042.6836954729,31302.6235458846
33026.9476735968,31340.5132672529
36594.7524533143,33571.7399973835
39635.2324637979,35869.8349563206
40053.0367111707,37840.5189988261
36130.5167976851,37727.7524554215
36854.5643851216,38168.8133461051
