"MKCD_SVM","SVM"
88952.6725522521,63945.652728571
89214.6538728084,63864.1434522466
89486.6564596637,60112.2857332287
89780.768547251,59403.1157720611
90133.600246771,65719.979806925
90512.6015376648,68789.2727431648
90916.5308411992,67407.5996913008
91356.1086213521,71055.8506052059
91836.0511397024,77271.0567968395
92360.0294845552,82593.9896345233
92923.0957849934,77747.7642840876
93562.0378915798,79133.4207332516
94239.069037217,81841.9125201157
94931.8394876829,84159.5356867256
95654.4280243039,87603.7123083892
96421.9773238033,91945.0475237725
97235.5790962267,93554.3404432814
98140.9125450711,110977.925663845
99064.2492793689,103434.849530407
100097.19377711,121153.335991051
101171.438384163,123178.102482719
102311.939103437,126941.418911146
103517.088433893,127245.683217337
104794.522345389,129743.219206351
106152.152427886,127155.844515056
107559.717603754,137157.065672727
109063.746349226,142590.524849051
110677.648729659,150420.137718986
112403.647885391,163571.988322245
114239.948273063,177589.424661787
116177.66626486,184095.397775889
118149.661591491,168486.39127861
120227.925554228,170852.322530223
122337.485527469,166677.568377985
124547.417515604,169442.921002285
126835.209453987,178896.892656121
129203.591587101,186469.289584641
131615.094614247,182013.96281648
133982.358340429,176921.502573115
136424.288735153,183059.682884382
138810.196106539,184989.207182223
141191.136190118,186565.239017175
143371.480254256,137225.684695123
145520.464750979,150788.779714996
147561.346322904,147080.610305447
149505.355803522,138476.961377951
151340.463189034,150102.278673587
153091.616210272,165980.319676424
154764.259597301,185918.5177192
156337.270619992,211896.495742648
157812.212008,221402.96607318
159194.075678032,218787.831410968
160571.687672416,214047.580544543
161826.943622839,202037.937522882
163096.729017176,202730.330085211
164302.665113135,206316.621016349
165610.214707622,228357.108247111
166840.104117079,223947.890431297
168085.67970439,217764.39314104
169365.573653894,224212.633623389
170606.832794665,215977.329275173
171832.679849821,208385.849565252
173082.366381465,218603.621061359
174479.48781788,203743.125829024
175868.635828653,202742.365684302
177246.379725129,182226.409878255
178637.299457841,182307.071532542
180047.683990477,187161.145764438
181361.364488162,187439.291005788
182632.479576757,193236.579057763
183768.625038105,205783.903154553
184561.369234712,115327.521147911
185299.187883717,162588.575645559
185901.059330536,168643.456152007
223405.141076317,166299.58918322
223269.536127321,181068.752923818
240814.999995075,201094.231948439
184337.327206715,189511.369110837
137523.166069521,162063.454339305
234836.740252712,222940.777849999
238659.443698468,230162.269989576
201252.437602766,204625.265710571
184413.445427239,209444.27084059
244928.562144714,217952.88320619
221484.064149859,236083.578499138
222845.22738173,310244.626897984
217038.802767053,283094.96291572
200769.619074644,254657.326765042
198512.74938566,259348.132475745
186583.210670065,232412.203316638
187084.190556301,194876.841408055
187684.524796104,187727.147068279
188755.69913769,187404.194831
189635.686452306,166383.735734742
190532.573899591,161458.191212521
191410.562373812,156931.470545937
192202.077796782,156598.096076573
192893.337918275,152926.618940578
193431.932132966,149107.127967651
193956.425459655,159430.144040975
171062.188784189,143986.241906077
124654.931087923,139550.064118715
173356.556747201,131234.307888503
147847.017480766,125484.651864474
157979.300406818,119089.689182035
140832.57030031,126582.703100846
159694.850863883,148945.364123095
98541.9882000878,114004.630284325
144763.753057854,111485.68572204
176220.125770811,132219.041755187
105579.284762868,114905.549839108
106130.818483814,93351.7749946258
113290.181471895,87569.4270107013
115383.155687923,71749.6573091198
99290.0160506059,63538.5943819409
98944.0831723676,80091.669049196
106473.427870598,76737.8293342579
90109.4436525022,76793.530616851
84364.8870507164,75587.2990737979
80252.8756670167,69186.016011037
73366.1142108284,56971.4729567879
91636.6065481295,65341.9272288704
85323.5485381407,65028.7831072807
69277.9788105075,60994.4851787738
54760.1626634539,54150.4337180656
63712.0228325055,53604.4734558219
62550.7571432689,42884.0260938379
47486.9296431642,43277.1977656216
61674.4175530029,49456.5333545649
70957.5172095007,62843.7877924434
48484.2996144205,62532.4534011098
56870.8636499832,67319.6508124499
65270.3292261167,63800.0511074887
57242.3824338046,56759.5694317849
53021.7568135072,51934.3985872951
56024.73576562,49468.9342685925
58505.8460850448,53524.4229872618
51016.5012804592,58488.1732419367
60614.4844843874,62223.9639563521
57673.1890371823,62075.4426273418
56675.6217156547,64778.2052429472
58949.8441597841,56302.057405915
56566.7740929058,56277.4998997362
55122.8355847749,51256.2322953719
55886.9042270757,47642.8731985054
52976.0365594408,46898.1922500135
46503.8070256199,45680.9888920719
40785.2945637309,40936.2055580425
46937.5156073659,43205.3586840108
48348.4599712092,46762.4158807247
46379.1259941369,49201.6279348133
57951.5676898473,61621.3767520253
52831.6305226655,64978.2363622542
50159.5425628656,61876.7150157748
51899.7390019434,58330.7658999554
49922.3887877981,53699.8345997994
51354.1805591218,50765.2310388108
46424.0499878465,47698.3423958809
53108.4707053736,53655.559614537
49960.0823804603,51113.6653426435
58074.6092803953,68792.7804276541
54164.6585861617,67534.624048513
56815.2384662768,69407.2933548204
62952.8722169754,69185.8372469912
63873.3795411148,65529.1460771008
65244.1897357643,66560.9545511102
66077.5250467526,67405.9746415388
66617.2330570304,60705.6439412813
96414.3357211449,66309.7321011944
96532.5808853048,65605.3149429624
96691.2705749832,63416.8144313749
96880.891830139,60934.9349617187
97126.9859805084,77620.6552725269
97395.3252651662,72177.3053813744
97658.9632665583,67733.9692737747
97964.0279888397,68541.667480356
98291.650407445,71539.0594251197
98632.8236094719,66600.3509007887
98995.1872924112,67138.7189043851
99346.9396803773,63563.1561158405
99737.2455915956,72657.4323607764
100086.278189591,77640.582355001
100414.700890127,71490.6200888058
100732.113883797,73241.2682253123
101009.716580496,65432.97747374
101289.771359836,64248.876886784
101527.017611299,64865.3565103529
101750.051004981,62996.2151553286
101935.100772837,51419.9422393937
102057.701642424,53794.5517031009
102125.918436472,45519.6127590548
44287.0448226402,47707.7625910238
43499.1910009786,50055.2043127878
42735.9393455641,45913.9953273229
41143.1227110409,41787.4453739499
47338.653057825,44568.1733272908
42836.9208270148,43742.2954779652
45273.4119012883,45566.7173534644
43263.617742506,47490.9365624162
