"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","A","B","mk_pvalue","S","Class"
"16",0,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.198042051588556,0.337035633663935,0.560999506230303,0.771316576170763,1.02106711627551,0.0627966454646476,-0.236364484762987,0.000153770574865261,63,"Positive"
"17",0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.198042051588556,0.337035633663935,0.560999506230303,0.771316576170763,1.02106711627551,1.3313389321222,0.0863973402852548,-0.318274057908812,0.000153770574865261,63,"Positive"
"18",0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.198042051588556,0.337035633663935,0.560999506230303,0.771316576170763,1.02106711627551,1.3313389321222,1.5654206987645,0.112466261030175,-0.40551166450519,4.9816797848613e-05,70,"Positive"
"19",0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.198042051588556,0.337035633663935,0.560999506230303,0.771316576170763,1.02106711627551,1.3313389321222,1.5654206987645,1.93056268364711,0.142304468438259,-0.494937350726534,1.76957147070863e-05,76,"Positive"
"20",0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.198042051588556,0.337035633663935,0.560999506230303,0.771316576170763,1.02106711627551,1.3313389321222,1.5654206987645,1.93056268364711,2.27010484015471,0.173575519127878,-0.570856350380283,7.0145131047621e-06,81,"Positive"
"21",0.0495105128971389,0.0495105128971389,0.0495105128971389,0.0495105128971389,0.198042051588556,0.337035633663935,0.560999506230303,0.771316576170763,1.02106711627551,1.3313389321222,1.5654206987645,1.93056268364711,2.27010484015471,2.57849684826445,0.203896915863457,-0.617624944799458,3.17006655917459e-06,85,"Positive"
"22",0.0495105128971389,0.0495105128971389,0.0495105128971389,0.198042051588556,0.337035633663935,0.560999506230303,0.771316576170763,1.02106711627551,1.3313389321222,1.5654206987645,1.93056268364711,2.27010484015471,2.57849684826445,2.95252841703801,0.233788505397545,-0.63445344458077,1.67453887517283e-06,88,"Positive"
"23",0.0495105128971389,0.0495105128971389,0.198042051588556,0.337035633663935,0.560999506230303,0.771316576170763,1.02106711627551,1.3313389321222,1.5654206987645,1.93056268364711,2.27010484015471,2.57849684826445,2.95252841703801,3.37394965657962,0.262960183515719,-0.615781091632612,1.06294306763909e-06,90,"Positive"
"24",0.0495105128971389,0.198042051588556,0.337035633663935,0.560999506230303,0.771316576170763,1.02106711627551,1.3313389321222,1.5654206987645,1.93056268364711,2.27010484015471,2.57849684826445,2.95252841703801,3.37394965657962,3.80855675751356,0.289936288061973,-0.549598572542628,8.34846207078381e-07,91,"Positive"
"25",0.198042051588556,0.337035633663935,0.560999506230303,0.771316576170763,1.02106711627551,1.3313389321222,1.5654206987645,1.93056268364711,2.27010484015471,2.57849684826445,2.95252841703801,3.37394965657962,3.80855675751356,4.26930464480957,0.313553337763425,-0.425312578738346,8.34846207078381e-07,91,"Positive"
"26",0.337035633663935,0.560999506230303,0.771316576170763,1.02106711627551,1.3313389321222,1.5654206987645,1.93056268364711,2.27010484015471,2.57849684826445,2.95252841703801,3.37394965657962,3.80855675751356,4.26930464480957,4.59448751878927,0.332809425219345,-0.255701415571976,8.34846207078381e-07,91,"Positive"
"27",0.560999506230303,0.771316576170763,1.02106711627551,1.3313389321222,1.5654206987645,1.93056268364711,2.27010484015471,2.57849684826445,2.95252841703801,3.37394965657962,3.80855675751356,4.26930464480957,4.59448751878927,4.84515973066802,0.344484746853622,-0.0212574637573342,8.34846207078381e-07,91,"Positive"
"28",0.771316576170763,1.02106711627551,1.3313389321222,1.5654206987645,1.93056268364711,2.27010484015471,2.57849684826445,2.95252841703801,3.37394965657962,3.80855675751356,4.26930464480957,4.59448751878927,4.84515973066802,5.14197977082615,0.352208135337444,0.248029998656556,8.34846207078381e-07,91,"Positive"
"29",1.02106711627551,1.3313389321222,1.5654206987645,1.93056268364711,2.27010484015471,2.57849684826445,2.95252841703801,3.37394965657962,3.80855675751356,4.26930464480957,4.59448751878927,4.84515973066802,5.14197977082615,5.46835621858852,0.356053917976929,0.554689460461692,8.34846207078381e-07,91,"Positive"
"30",1.3313389321222,1.5654206987645,1.93056268364711,2.27010484015471,2.57849684826445,2.95252841703801,3.37394965657962,3.80855675751356,4.26930464480957,4.59448751878927,4.84515973066802,5.14197977082615,5.46835621858852,5.7818166031809,0.356442917795395,0.891825496602154,8.34846207078381e-07,91,"Positive"
"31",1.5654206987645,1.93056268364711,2.27010484015471,2.57849684826445,2.95252841703801,3.37394965657962,3.80855675751356,4.26930464480957,4.59448751878927,4.84515973066802,5.14197977082615,5.46835621858852,5.7818166031809,6.07229467681602,0.354433660957039,1.24553461893938,8.34846207078381e-07,91,"Positive"
"32",1.93056268364711,2.27010484015471,2.57849684826445,2.95252841703801,3.37394965657962,3.80855675751356,4.26930464480957,4.59448751878927,4.84515973066802,5.14197977082615,5.46835621858852,5.7818166031809,6.07229467681602,6.41433694584922,0.34907465578391,1.6320783182439,8.34846207078381e-07,91,"Positive"
"33",2.27010484015471,2.57849684826445,2.95252841703801,3.37394965657962,3.80855675751356,4.26930464480957,4.59448751878927,4.84515973066802,5.14197977082615,5.46835621858852,5.7818166031809,6.07229467681602,6.41433694584922,6.67052932292816,0.341759163096707,2.02551355906085,8.34846207078381e-07,91,"Positive"
"34",2.57849684826445,2.95252841703801,3.37394965657962,3.80855675751356,4.26930464480957,4.59448751878927,4.84515973066802,5.14197977082615,5.46835621858852,5.7818166031809,6.07229467681602,6.41433694584922,6.67052932292816,6.98032775476594,0.333653733448939,2.42274877531992,8.34846207078381e-07,91,"Positive"
"35",2.95252841703801,3.37394965657962,3.80855675751356,4.26930464480957,4.59448751878927,4.84515973066802,5.14197977082615,5.46835621858852,5.7818166031809,6.07229467681602,6.41433694584922,6.67052932292816,6.98032775476594,7.33815404463279,0.325234405033462,2.8258692524623,8.34846207078381e-07,91,"Positive"
"36",3.37394965657962,3.80855675751356,4.26930464480957,4.59448751878927,4.84515973066802,5.14197977082615,5.46835621858852,5.7818166031809,6.07229467681602,6.41433694584922,6.67052932292816,6.98032775476594,7.33815404463279,7.62629391360235,0.316456785267373,3.22554179331971,8.34846207078381e-07,91,"Positive"
"37",3.80855675751356,4.26930464480957,4.59448751878927,4.84515973066802,5.14197977082615,5.46835621858852,5.7818166031809,6.07229467681602,6.41433694584922,6.67052932292816,6.98032775476594,7.33815404463279,7.62629391360235,7.87626353268208,0.3081701383541,3.60928549346229,8.34846207078381e-07,91,"Positive"
"38",4.26930464480957,4.59448751878927,4.84515973066802,5.14197977082615,5.46835621858852,5.7818166031809,6.07229467681602,6.41433694584922,6.67052932292816,6.98032775476594,7.33815404463279,7.62629391360235,7.87626353268208,8.14094892211821,0.301983247099013,3.96514376106149,8.34846207078381e-07,91,"Positive"
"39",4.59448751878927,4.84515973066802,5.14197977082615,5.46835621858852,5.7818166031809,6.07229467681602,6.41433694584922,6.67052932292816,6.98032775476594,7.33815404463279,7.62629391360235,7.87626353268208,8.14094892211821,8.3827541705686,0.298851085975982,4.28245279275272,8.34846207078381e-07,91,"Positive"
"40",4.84515973066802,5.14197977082615,5.46835621858852,5.7818166031809,6.07229467681602,6.41433694584922,6.67052932292816,6.98032775476594,7.33815404463279,7.62629391360235,7.87626353268208,8.14094892211821,8.3827541705686,8.61509792127395,0.294996535440527,4.59854837908897,8.34846207078381e-07,91,"Positive"
"41",5.14197977082615,5.46835621858852,5.7818166031809,6.07229467681602,6.41433694584922,6.67052932292816,6.98032775476594,7.33815404463279,7.62629391360235,7.87626353268208,8.14094892211821,8.3827541705686,8.61509792127395,8.92877957657662,0.290695224228471,4.92249534503001,8.34846207078381e-07,91,"Positive"
"42",5.46835621858852,5.7818166031809,6.07229467681602,6.41433694584922,6.67052932292816,6.98032775476594,7.33815404463279,7.62629391360235,7.87626353268208,8.14094892211821,8.3827541705686,8.61509792127395,8.92877957657662,9.12243859424299,0.283762326511398,5.25881056529497,8.34846207078381e-07,91,"Positive"
"43",5.7818166031809,6.07229467681602,6.41433694584922,6.67052932292816,6.98032775476594,7.33815404463279,7.62629391360235,7.87626353268208,8.14094892211821,8.3827541705686,8.61509792127395,8.92877957657662,9.12243859424299,9.31273481910628,0.275529604602732,5.59515445107552,8.34846207078381e-07,91,"Positive"
"44",6.07229467681602,6.41433694584922,6.67052932292816,6.98032775476594,7.33815404463279,7.62629391360235,7.87626353268208,8.14094892211821,8.3827541705686,8.61509792127395,8.92877957657662,9.12243859424299,9.31273481910628,9.49102791186634,0.265826462416551,5.93287168237798,8.34846207078381e-07,91,"Positive"
"45",6.41433694584922,6.67052932292816,6.98032775476594,7.33815404463279,7.62629391360235,7.87626353268208,8.14094892211821,8.3827541705686,8.61509792127395,8.92877957657662,9.12243859424299,9.31273481910628,9.49102791186634,9.63176431508058,0.253416335019251,6.28019546916234,8.34846207078381e-07,91,"Positive"
"46",6.67052932292816,6.98032775476594,7.33815404463279,7.62629391360235,7.87626353268208,8.14094892211821,8.3827541705686,8.61509792127395,8.92877957657662,9.12243859424299,9.31273481910628,9.49102791186634,9.63176431508058,9.74773119160901,0.239949645322696,6.61929523086934,8.34846207078381e-07,91,"Positive"
"47",6.98032775476594,7.33815404463279,7.62629391360235,7.87626353268208,8.14094892211821,8.3827541705686,8.61509792127395,8.92877957657662,9.12243859424299,9.31273481910628,9.49102791186634,9.63176431508058,9.74773119160901,9.86828307300807,0.223720915236805,6.9694216886621,8.34846207078381e-07,91,"Positive"
"48",7.33815404463279,7.62629391360235,7.87626353268208,8.14094892211821,8.3827541705686,8.61509792127395,8.92877957657662,9.12243859424299,9.31273481910628,9.49102791186634,9.63176431508058,9.74773119160901,9.86828307300807,9.95500278699124,0.206126965940338,7.31385309640169,8.34846207078381e-07,91,"Positive"
"49",7.62629391360235,7.87626353268208,8.14094892211821,8.3827541705686,8.61509792127395,8.92877957657662,9.12243859424299,9.31273481910628,9.49102791186634,9.63176431508058,9.74773119160901,9.86828307300807,9.95500278699124,10.0283529099583,0.189349710890297,7.63183957108596,8.34846207078381e-07,91,"Positive"
"50",7.87626353268208,8.14094892211821,8.3827541705686,8.61509792127395,8.92877957657662,9.12243859424299,9.31273481910628,9.49102791186634,9.63176431508058,9.74773119160901,9.86828307300807,9.95500278699124,10.0283529099583,10.1043384697866,0.172417538437312,7.93583404706793,8.34846207078381e-07,91,"Positive"
"51",8.14094892211821,8.3827541705686,8.61509792127395,8.92877957657662,9.12243859424299,9.31273481910628,9.49102791186634,9.63176431508058,9.74773119160901,9.86828307300807,9.95500278699124,10.0283529099583,10.1043384697866,10.172084534784,0.154769220970687,8.23218364250347,8.34846207078381e-07,91,"Positive"
"52",8.3827541705686,8.61509792127395,8.92877957657662,9.12243859424299,9.31273481910628,9.49102791186634,9.63176431508058,9.74773119160901,9.86828307300807,9.95500278699124,10.0283529099583,10.1043384697866,10.172084534784,10.2220516147069,0.137182905430076,8.51273120138582,8.34846207078381e-07,91,"Positive"
"53",8.61509792127395,8.92877957657662,9.12243859424299,9.31273481910628,9.49102791186634,9.63176431508058,9.74773119160901,9.86828307300807,9.95500278699124,10.0283529099583,10.1043384697866,10.172084534784,10.2220516147069,10.2656590357343,0.11966641365855,8.77859809432696,8.34846207078381e-07,91,"Positive"
"54",8.92877957657662,9.12243859424299,9.31273481910628,9.49102791186634,9.63176431508058,9.74773119160901,9.86828307300807,9.95500278699124,10.0283529099583,10.1043384697866,10.172084534784,10.2220516147069,10.2656590357343,10.2938525759259,0.102338630794145,9.02846751257085,8.34846207078381e-07,91,"Positive"
"55",9.12243859424299,9.31273481910628,9.49102791186634,9.63176431508058,9.74773119160901,9.86828307300807,9.95500278699124,10.0283529099583,10.1043384697866,10.172084534784,10.2220516147069,10.2656590357343,10.2938525759259,10.3200045744904,0.0887200600211133,9.22998000750529,8.34846207078381e-07,91,"Positive"
"56",9.31273481910628,9.49102791186634,9.63176431508058,9.74773119160901,9.86828307300807,9.95500278699124,10.0283529099583,10.1043384697866,10.172084534784,10.2220516147069,10.2656590357343,10.2938525759259,10.3200045744904,10.3342042288,0.0757762821605913,9.41361302964185,8.34846207078381e-07,91,"Positive"
"57",9.49102791186634,9.63176431508058,9.74773119160901,9.86828307300807,9.95500278699124,10.0283529099583,10.1043384697866,10.172084534784,10.2220516147069,10.2656590357343,10.2938525759259,10.3200045744904,10.3342042288,10.3406052523902,0.0639624502572312,9.57563608558019,8.34846207078381e-07,91,"Positive"
"58",9.63176431508058,9.74773119160901,9.86828307300807,9.95500278699124,10.0283529099583,10.1043384697866,10.172084534784,10.2220516147069,10.2656590357343,10.2938525759259,10.3200045744904,10.3342042288,10.3406052523902,10.3236782361798,0.0530246717914468,9.71714444723882,2.50084819391422e-06,87,"Positive"
"59",9.74773119160901,9.86828307300807,9.95500278699124,10.0283529099583,10.1043384697866,10.172084534784,10.2220516147069,10.2656590357343,10.2938525759259,10.3200045744904,10.3342042288,10.3406052523902,10.3236782361798,10.3186289897183,0.0429222893599215,9.84197407794938,1.95384089480406e-05,79,"Positive"
"60",9.86828307300807,9.95500278699124,10.0283529099583,10.1043384697866,10.172084534784,10.2220516147069,10.2656590357343,10.2938525759259,10.3200045744904,10.3342042288,10.3406052523902,10.3236782361798,10.3186289897183,10.3202541016447,0.0336702371562956,9.95225896305055,8.0929046398655e-05,73,"Positive"
"61",9.95500278699124,10.0283529099583,10.1043384697866,10.172084534784,10.2220516147069,10.2656590357343,10.2938525759259,10.3200045744904,10.3342042288,10.3406052523902,10.3236782361798,10.3186289897183,10.3202541016447,10.3096198771388,0.025572003595171,10.0445197721969,0.00102093399997058,61,"Positive"
"62",10.0283529099583,10.1043384697866,10.172084534784,10.2220516147069,10.2656590357343,10.2938525759259,10.3200045744904,10.3342042288,10.3406052523902,10.3236782361798,10.3186289897183,10.3202541016447,10.3096198771388,10.2999550980146,0.0181165831612358,10.1250748762388,0.011793457077065,47,"None"
"63",10.1043384697866,10.172084534784,10.2220516147069,10.2656590357343,10.2938525759259,10.3200045744904,10.3342042288,10.3406052523902,10.3236782361798,10.3186289897183,10.3202541016447,10.3096198771388,10.2999550980146,10.2963297362612,0.011459442990301,10.1941446293996,0.100518173207465,31,"None"
"64",10.172084534784,10.2220516147069,10.2656590357343,10.2938525759259,10.3200045744904,10.3342042288,10.3406052523902,10.3236782361798,10.3186289897183,10.3202541016447,10.3096198771388,10.2999550980146,10.2963297362612,10.2840766246203,0.00577931225560025,10.2495840495408,0.584070366945506,11,"None"
"65",10.2220516147069,10.2656590357343,10.2938525759259,10.3200045744904,10.3342042288,10.3406052523902,10.3236782361798,10.3186289897183,10.3202541016447,10.3096198771388,10.2999550980146,10.2963297362612,10.2840766246203,10.2785237854082,0.00138385790669381,10.2901527607736,0.584070366945506,-11,"None"
"66",10.2656590357343,10.2938525759259,10.3200045744904,10.3342042288,10.3406052523902,10.3236782361798,10.3186289897183,10.3202541016447,10.3096198771388,10.2999550980146,10.2963297362612,10.2840766246203,10.2785237854082,10.2736490786848,-0.00197147224399049,10.319003270045,0.0626981162609826,-35,"None"
"67",10.2938525759259,10.3200045744904,10.3342042288,10.3406052523902,10.3236782361798,10.3186289897183,10.3202541016447,10.3096198771388,10.2999550980146,10.2963297362612,10.2840766246203,10.2785237854082,10.2736490786848,10.2691783842926,-0.00424373127301183,10.3362965948026,0.00102093399997058,-61,"Negative"
"68",10.3200045744904,10.3342042288,10.3406052523902,10.3236782361798,10.3186289897183,10.3202541016447,10.3096198771388,10.2999550980146,10.2963297362612,10.2840766246203,10.2785237854082,10.2736490786848,10.2691783842926,10.2722171307095,-0.00551518127087461,10.3442870808425,3.17396401376735e-05,-77,"Negative"
"69",10.3342042288,10.3406052523902,10.3236782361798,10.3186289897183,10.3202541016447,10.3096198771388,10.2999550980146,10.2963297362612,10.2840766246203,10.2785237854082,10.2736490786848,10.2691783842926,10.2722171307095,10.2702132362533,-0.00588663073913292,10.3435164276947,7.15310990382046e-06,-83,"Negative"
"70",10.3406052523902,10.3236782361798,10.3186289897183,10.3202541016447,10.3096198771388,10.2999550980146,10.2963297362612,10.2840766246203,10.2785237854082,10.2736490786848,10.2691783842926,10.2722171307095,10.2702132362533,10.2610961445094,-0.00583158504597045,10.3378815789752,4.25399206713995e-06,-85,"Negative"
"71",10.3236782361798,10.3186289897183,10.3202541016447,10.3096198771388,10.2999550980146,10.2963297362612,10.2840766246203,10.2785237854082,10.2736490786848,10.2691783842926,10.2722171307095,10.2702132362533,10.2610961445094,10.2498172587261,-0.00556641625994501,10.3294079563897,4.25399206713995e-06,-85,"Negative"
"72",10.3186289897183,10.3202541016447,10.3096198771388,10.2999550980146,10.2963297362612,10.2840766246203,10.2785237854082,10.2736490786848,10.2691783842926,10.2722171307095,10.2702132362533,10.2610961445094,10.2498172587261,10.2525658037751,-0.00538168301280426,10.3229429975787,7.15310990382046e-06,-83,"Negative"
"73",10.3202541016447,10.3096198771388,10.2999550980146,10.2963297362612,10.2840766246203,10.2785237854082,10.2736490786848,10.2691783842926,10.2722171307095,10.2702132362533,10.2610961445094,10.2498172587261,10.2525658037751,10.2506008064908,-0.00510696909930714,10.3160234872826,7.15310990382046e-06,-83,"Negative"
"74",10.3096198771388,10.2999550980146,10.2963297362612,10.2840766246203,10.2785237854082,10.2736490786848,10.2691783842926,10.2722171307095,10.2702132362533,10.2610961445094,10.2498172587261,10.2525658037751,10.2506008064908,10.254587613499,-0.00436574631447398,10.3057738529574,3.17396401376735e-05,-77,"Negative"
"75",10.2999550980146,10.2963297362612,10.2840766246203,10.2785237854082,10.2736490786848,10.2691783842926,10.2722171307095,10.2702132362533,10.2610961445094,10.2498172587261,10.2525658037751,10.2506008064908,10.254587613499,10.2530835809193,-0.00372943081498832,10.2969631798384,0.000127032217098857,-71,"Negative"
"76",10.2963297362612,10.2840766246203,10.2785237854082,10.2736490786848,10.2691783842926,10.2722171307095,10.2702132362533,10.2610961445094,10.2498172587261,10.2525658037751,10.2506008064908,10.254587613499,10.2530835809193,10.2479814980662,-0.00330899701113941,10.2900975263133,0.000127032217098857,-71,"Negative"
"77",10.2840766246203,10.2785237854082,10.2736490786848,10.2691783842926,10.2722171307095,10.2702132362533,10.2610961445094,10.2498172587261,10.2525658037751,10.2506008064908,10.254587613499,10.2530835809193,10.2479814980662,10.2327059045234,-0.00321607077313718,10.2848560201184,0.000127032217098857,-71,"Negative"
"78",10.2785237854082,10.2736490786848,10.2691783842926,10.2722171307095,10.2702132362533,10.2610961445094,10.2498172587261,10.2525658037751,10.2506008064908,10.254587613499,10.2530835809193,10.2479814980662,10.2327059045234,10.2287800830808,-0.00335959440303101,10.2819826943755,0.000127032217098857,-71,"Negative"
"79",10.2736490786848,10.2691783842926,10.2722171307095,10.2702132362533,10.2610961445094,10.2498172587261,10.2525658037751,10.2506008064908,10.254587613499,10.2530835809193,10.2479814980662,10.2327059045234,10.2287800830808,10.2172555461612,-0.00377238942865312,10.2807023542643,0.000127032217098857,-71,"Negative"
"80",10.2691783842926,10.2722171307095,10.2702132362533,10.2610961445094,10.2498172587261,10.2525658037751,10.2506008064908,10.254587613499,10.2530835809193,10.2479814980662,10.2327059045234,10.2287800830808,10.2172555461612,10.2027804077849,-0.00449015351196547,10.2810235369677,0.000127032217098857,-71,"Negative"
"81",10.2722171307095,10.2702132362533,10.2610961445094,10.2498172587261,10.2525658037751,10.2506008064908,10.254587613499,10.2530835809193,10.2479814980662,10.2327059045234,10.2287800830808,10.2172555461612,10.2027804077849,10.1894913548724,-0.00542347970944309,10.2823315527759,5.09726482716942e-05,-75,"Negative"
"82",10.2702132362533,10.2610961445094,10.2498172587261,10.2525658037751,10.2506008064908,10.254587613499,10.2530835809193,10.2479814980662,10.2327059045234,10.2287800830808,10.2172555461612,10.2027804077849,10.1894913548724,10.1759192163514,-0.00629413018314023,10.2819830088745,5.09726482716942e-05,-75,"Negative"
"83",10.2610961445094,10.2498172587261,10.2525658037751,10.2506008064908,10.254587613499,10.2530835809193,10.2479814980662,10.2327059045234,10.2287800830808,10.2172555461612,10.2027804077849,10.1894913548724,10.1759192163514,10.1516500660729,-0.00750095986947041,10.282565433652,5.09726482716942e-05,-75,"Negative"
"84",10.2498172587261,10.2525658037751,10.2506008064908,10.254587613499,10.2530835809193,10.2479814980662,10.2327059045234,10.2287800830808,10.2172555461612,10.2027804077849,10.1894913548724,10.1759192163514,10.1516500660729,10.1368643341305,-0.00890964571195121,10.2842568767292,5.09726482716942e-05,-75,"Negative"
"85",10.2525658037751,10.2506008064908,10.254587613499,10.2530835809193,10.2479814980662,10.2327059045234,10.2287800830808,10.2172555461612,10.2027804077849,10.1894913548724,10.1759192163514,10.1516500660729,10.1368643341305,10.1319657441661,-0.010284048775374,10.2861469343792,7.15310990382046e-06,-83,"Negative"
"86",10.2506008064908,10.254587613499,10.2530835809193,10.2479814980662,10.2327059045234,10.2287800830808,10.2172555461612,10.2027804077849,10.1894913548724,10.1759192163514,10.1516500660729,10.1368643341305,10.1319657441661,10.1134746450005,-0.0115781289471437,10.2859174528978,2.50084819391422e-06,-87,"Negative"
"87",10.254587613499,10.2530835809193,10.2479814980662,10.2327059045234,10.2287800830808,10.2172555461612,10.2027804077849,10.1894913548724,10.1759192163514,10.1516500660729,10.1368643341305,10.1319657441661,10.1134746450005,10.1073474948244,-0.0125006609738667,10.2826040636935,8.34846207078381e-07,-91,"Negative"
"88",10.2530835809193,10.2479814980662,10.2327059045234,10.2287800830808,10.2172555461612,10.2027804077849,10.1894913548724,10.1759192163514,10.1516500660729,10.1368643341305,10.1319657441661,10.1134746450005,10.1073474948244,10.0827384042551,-0.0133651917894817,10.2768131012932,8.34846207078381e-07,-91,"Negative"
"89",10.2479814980662,10.2327059045234,10.2287800830808,10.2172555461612,10.2027804077849,10.1894913548724,10.1759192163514,10.1516500660729,10.1368643341305,10.1319657441661,10.1134746450005,10.1073474948244,10.0827384042551,10.0738770080132,-0.013777107706969,10.2671020011811,8.34846207078381e-07,-91,"Negative"
"90",10.2327059045234,10.2287800830808,10.2172555461612,10.2027804077849,10.1894913548724,10.1759192163514,10.1516500660729,10.1368643341305,10.1319657441661,10.1134746450005,10.1073474948244,10.0827384042551,10.0738770080132,10.0538759283419,-0.0141409623776683,10.2559662276596,8.34846207078381e-07,-91,"Negative"
"91",10.2287800830808,10.2172555461612,10.2027804077849,10.1894913548724,10.1759192163514,10.1516500660729,10.1368643341305,10.1319657441661,10.1134746450005,10.1073474948244,10.0827384042551,10.0738770080132,10.0538759283419,10.0486634419511,-0.0143041249313875,10.2440440566287,8.34846207078381e-07,-91,"Negative"
"92",10.2172555461612,10.2027804077849,10.1894913548724,10.1759192163514,10.1516500660729,10.1368643341305,10.1319657441661,10.1134746450005,10.1073474948244,10.0827384042551,10.0738770080132,10.0538759283419,10.0486634419511,10.0375861627844,-0.014104226003047,10.2288881060736,8.34846207078381e-07,-91,"Negative"
"93",10.2027804077849,10.1894913548724,10.1759192163514,10.1516500660729,10.1368643341305,10.1319657441661,10.1134746450005,10.1073474948244,10.0827384042551,10.0738770080132,10.0538759283419,10.0486634419511,10.0375861627844,10.0319543321648,-0.013604753473068,10.211906261099,8.34846207078381e-07,-91,"Negative"
