"MKCD_SVM","SVM"
15384.7154560005,19378.5155092622
12734.2371879108,18617.9423942193
7291.82535612926,18802.4970132678
11718.1058668068,15846.8533372453
10634.3995635694,15086.2602271602
6603.82512215137,10884.1017957523
6030.62834979622,14240.2343318881
9061.12684825389,14242.993765135
11908.8197659743,16833.1572846697
7939.1023006518,20355.0403429862
11350.8669205209,17268.238507666
6758.18717605343,13683.0612755947
6475.83820254894,12366.7123018191
15393.9568172215,14626.6102667909
4936.8758161029,13732.9567361606
6545.22402810468,14407.4641280884
7754.70232923678,12385.7733871088
7018.15944082099,13442.3051143265
5856.85970265079,12864.7762261982
3235.64057148511,12335.7753986457
14824.5377728201,16492.7860130631
9801.6322249142,17353.096029297
5528.03095545493,17011.5536364868
11843.4724448094,20889.3303681569
4799.8753390022,16361.8002602975
9370.29818846463,16097.3561214318
11546.1379543585,16720.1960094675
14810.2030584014,23766.6916223676
7160.97104461832,17243.0192667871
8508.48526770652,17481.3672686476
9914.44270135709,11094.1730284045
52498.6856271954,19787.028341197
106190.032502597,22914.8965278771
51807.8337223334,24997.208620745
25432.0488510854,34567.0587903443
70059.267955977,30361.1174979716
70152.8309231384,23704.8248250601
70291.7044943446,33915.9588462145
70465.6032324905,34220.5414513681
70689.1549439104,34799.7143299332
70943.515800246,36832.816888519
71297.1460141092,56066.0369875797
71669.0583078155,43115.3670986695
72059.9865757552,36827.0579892374
72538.9105046918,51175.8185090054
73055.9416692763,51635.3740797678
73630.1522891622,53367.4436688224
74269.3511162504,64497.7017250025
75031.9287723938,87723.1179706026
75840.3946870198,69638.0463424335
76665.2875480847,52483.3149848569
77612.432020716,69379.2215497008
78623.3894741562,78482.902884157
79688.8294142823,79150.2514222763
80838.0677975621,87920.8846352734
82169.1649066548,136263.399415712
83536.492036385,103559.528053231
84926.3440355032,79449.2845459201
86429.1361965308,109100.779629458
88032.1822537738,114351.911357335
89681.5555575532,105933.043368266
91406.5185954226,117447.534340642
93308.6287309508,168610.731047978
95227.7844614917,126912.51643361
97153.4408635986,98992.5918955169
99178.995833903,136884.603125814
101245.94828974,127186.275000703
103387.927591745,137357.77694756
105531.495927561,143254.378069289
107734.836837023,175702.648587308
109924.431603632,133204.509586264
112125.579501931,118032.800415217
114384.000255402,148807.103297875
116603.757262132,145332.145920828
118839.448135383,145064.669083049
121026.973298351,151314.938202122
123123.601732537,182934.976465894
125216.905649588,150229.592967475
127298.233673536,133995.681477976
129318.66012068,155551.775051377
