"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","A","B","mk_pvalue","S","Class"
"24",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.07944154167984,1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,0.209698694497964,-1.23006483170318,0.000114544874072062,112,"Positive"
"25",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.07944154167984,1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,0.246725760628227,-1.39393456921433,3.51971647735468e-05,124,"Positive"
"26",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.07944154167984,1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,0.272459367328804,-1.45064280524894,1.52824692783041e-05,133,"Positive"
"27",0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.07944154167984,1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,0.286355816929631,-1.39790907878489,1.28320159627155e-05,137,"Positive"
"28",0,0,0.693147180559945,0,0,0,0,0,0,0,2.07944154167984,1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,0.306579604685524,-1.37101636491733,4.77037550602228e-06,146,"Positive"
"29",0,0.693147180559945,0,0,0,0,0,0,0,2.07944154167984,1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,0.328619122239722,-1.33250356498577,1.89584586255843e-06,154,"Positive"
"30",0.693147180559945,0,0,0,0,0,0,0,2.07944154167984,1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,0.34539386478268,-1.22728766566901,8.12961164499461e-07,161,"Positive"
"31",0,0,0,0,0,0,0,2.07944154167984,1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,0.368921632863006,-1.21193486495335,8.14890813329764e-08,175,"Positive"
"32",0,0,0,0,0,0,2.07944154167984,1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,0.377427805261217,-0.989693152886257,3.64894126259418e-08,181,"Positive"
"33",0,0,0,0,0,2.07944154167984,1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,0.362039421298681,-0.560643733328946,7.20676109223459e-08,178,"Positive"
"34",0,0,0,0,2.07944154167984,1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,0.363405862677048,-0.228485313341317,4.0796546753289e-08,182,"Positive"
"35",0,0,0,2.07944154167984,1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,0.358196161092849,0.18661708255343,2.61333494545398e-08,185,"Positive"
"36",0,0,2.07944154167984,1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,0.348049742276651,0.673701639329686,1.9185474526261e-08,187,"Positive"
"37",0,2.07944154167984,1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,0.334488391154084,1.22337642799914,1.63438587182298e-08,188,"Positive"
"38",2.07944154167984,1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,0.314528798239272,1.86002164911049,1.63438587182298e-08,188,"Positive"
"39",1.94591014905531,3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,0.312118487341223,2.20173695116912,1.63438587182298e-08,188,"Positive"
"40",3.13549421592915,2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,0.304296211312116,2.62801332500263,1.63438587182298e-08,188,"Positive"
"41",2.94443897916644,3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,0.307257631381971,2.89027398784103,1.1483747690364e-08,190,"Positive"
"42",3.49650756146648,4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,0.298712908604013,3.28550218360035,1.63438587182298e-08,188,"Positive"
"43",4.34380542185368,3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,0.291515604240356,3.64576607727831,1.63438587182298e-08,188,"Positive"
"44",3.97029191355212,5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,0.293829391370011,3.87966153520102,8.0402594584727e-09,192,"Positive"
"45",5.11198778835654,4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,0.28432701267894,4.26349493827411,8.0402594584727e-09,192,"Positive"
"46",4.75359019110636,4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,0.28415438269457,4.49267132043141,3.89952840921638e-09,196,"Positive"
"47",4.31748811353631,5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,0.272170453949915,4.86703139845542,3.89952840921638e-09,196,"Positive"
"48",5.23644196282995,5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,0.249359214045534,5.38865565225769,3.89952840921638e-09,196,"Positive"
"49",5.89989735358249,6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,0.234574380809765,5.7865942670462,3.89952840921638e-09,196,"Positive"
"50",6.08449941307517,6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,0.225489019457022,6.09992176053675,2.70125921482139e-09,198,"Positive"
"51",6.45047042214418,6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,0.213217920827711,6.43948997330059,2.70125921482139e-09,198,"Positive"
"52",6.63200177739563,5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,0.200616290966961,6.76534359363887,1.86455393527181e-09,200,"Positive"
"53",5.4553211153577,7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,0.185553323359236,7.10981745778351,1.28244126833543e-09,202,"Positive"
"54",7.29097477814298,7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,0.147745518535204,7.75663298309748,5.60935751266420e-09,194,"Positive"
"55",7.5137092478397,7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,0.130501095242997,8.0921779781245,2.31784131092112e-08,186,"Positive"
"56",7.88495294575981,8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,0.112204070365716,8.42775423835368,1.2607515202568e-07,176,"Positive"
"57",8.41049845274527,8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,0.0957257228982804,8.72630005977654,6.2770539943568e-07,166,"Positive"
"58",8.75888368001702,8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,0.0853969950754312,8.93892251970201,6.2770539943568e-07,166,"Positive"
"59",8.69868106746161,9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,0.0767815660525029,9.11404291108829,6.2770539943568e-07,166,"Positive"
"60",9.09076823683534,9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,0.0629494717026722,9.34147417667413,1.19469504175582e-05,146,"Positive"
"61",9.32705617167214,9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,0.0518015335555274,9.51754073594334,0.000203830273131238,124,"Positive"
"62",9.27040012840385,9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,0.0424159102312586,9.66239878365952,0.00228925857789761,102,"Positive"
"63",9.39947202069869,9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,0.0319492335482264,9.82501177944837,0.017053286657374,80,"Positive"
"64",9.79009486518104,9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,0.0204290414497459,9.98719132094858,0.138966893956733,50,"None"
"65",9.83574390044961,9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,0.0156785267419831,10.064210019977,0.349219342794742,32,"None"
"66",9.88481428727051,9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,0.0121392384197486,10.1302577923756,0.414890939658485,28,"None"
"67",9.84686428959504,10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,0.00638425411427439,10.210358523388,0.975910003234818,2,"None"
"68",10.0022010254722,10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,10.1695373248608,-0.00125394232389698,10.3097440668396,0.31900803011513,-34,"None"
"69",10.1778563959258,10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,10.1695373248608,10.3032028286637,-0.00535618279140393,10.3692021311818,0.0852100829937604,-58,"None"
"70",10.3810562444007,10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,10.1695373248608,10.3032028286637,10.162654403027,-0.00916527648562361,10.4103782573944,0.00599746571371211,-92,"Negative"
"71",10.3808080977447,10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,10.1695373248608,10.3032028286637,10.162654403027,10.2701771816929,-0.00865537263077631,10.3994893596241,0.00861078679505445,-88,"Negative"
"72",10.382419951415,10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,10.1695373248608,10.3032028286637,10.162654403027,10.2701771816929,10.4213880899741,-0.00604123691579359,10.3726662473416,0.0654733584595351,-62,"None"
"73",10.3864074070484,10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,10.1695373248608,10.3032028286637,10.162654403027,10.2701771816929,10.4213880899741,10.3836580733425,-0.00394677622441062,10.3496861379234,0.215688695591323,-42,"None"
"74",10.3048442325997,10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,10.1695373248608,10.3032028286637,10.162654403027,10.2701771816929,10.4213880899741,10.3836580733425,10.3220662997897,-0.00259685299470091,10.3317731201462,0.450295153307041,-26,"None"
"75",10.3539578932108,10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,10.1695373248608,10.3032028286637,10.162654403027,10.2701771816929,10.4213880899741,10.3836580733425,10.3220662997897,10.1849377471114,-0.00410944838636704,10.3427018368122,0.238924218578746,-40,"None"
"76",10.3341979660003,10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,10.1695373248608,10.3032028286637,10.162654403027,10.2701771816929,10.4213880899741,10.3836580733425,10.3220662997897,10.1849377471114,10.0733569013908,-0.00621379923906714,10.3524877442005,0.138966893956733,-50,"None"
"77",10.3479169306624,10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,10.1695373248608,10.3032028286637,10.162654403027,10.2701771816929,10.4213880899741,10.3836580733425,10.3220662997897,10.1849377471114,10.0733569013908,10.1095663252237,-0.00776576563613823,10.3588626297694,0.0748114813174168,-60,"None"
"78",10.4896339841018,10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,10.1695373248608,10.3032028286637,10.162654403027,10.2701771816929,10.4213880899741,10.3836580733425,10.3220662997897,10.1849377471114,10.0733569013908,10.1095663252237,10.1825576481393,-0.00788207816150058,10.3522678159997,0.0748114813174168,-60,"None"
"79",10.4462477948325,10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,10.1695373248608,10.3032028286637,10.162654403027,10.2701771816929,10.4213880899741,10.3836580733425,10.3220662997897,10.1849377471114,10.0733569013908,10.1095663252237,10.1825576481393,10.2826086853047,-0.00445974491801894,10.3047638027596,0.31900803011513,-34,"None"
"80",10.2795238499535,10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,10.1695373248608,10.3032028286637,10.162654403027,10.2701771816929,10.4213880899741,10.3836580733425,10.3220662997897,10.1849377471114,10.0733569013908,10.1095663252237,10.1825576481393,10.2826086853047,10.4609868164998,0.000928248752456359,10.246197730559,0.879987855827713,6,"None"
"81",10.2129922694984,10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,10.1695373248608,10.3032028286637,10.162654403027,10.2701771816929,10.4213880899741,10.3836580733425,10.3220662997897,10.1849377471114,10.0733569013908,10.1095663252237,10.1825576481393,10.2826086853047,10.4609868164998,10.2164718078501,0.000739810602369823,10.2452680720145,0.832591967665674,8,"None"
"82",10.2009961858056,10.2674707261894,10.1440780174541,10.3101186472843,10.4051715183848,10.2375282639659,10.1695373248608,10.3032028286637,10.162654403027,10.2701771816929,10.4213880899741,10.3836580733425,10.3220662997897,10.1849377471114,10.0733569013908,10.1095663252237,10.1825576481393,10.2826086853047,10.4609868164998,10.2164718078501,10.0981081649171,-0.00185438309607158,10.2683335310507,0.694644497461478,-14,"None"
