"MKCD_SVM","SVM"
58962.582717576,45414.8700780907
58962.582717576,47951.4209376632
58962.582717576,47922.8663541577
58962.582717576,48232.4199182464
58962.582717576,48956.8674967399
58962.582717576,48651.1604173015
58962.582717576,49319.1650085867
58962.582717576,48879.3275459958
58962.582717576,49506.358632616
58962.582717576,51162.2323682539
58962.582717576,49448.242144491
58962.582717576,50129.1526249515
58962.582717576,48911.9282942588
58962.582717576,51052.1148037925
58962.582717576,51427.1516721607
58962.582717576,51963.7412251735
58962.582717576,51773.949122829
58962.582717576,51687.8695063728
58962.582717576,51978.5686950661
58962.582717576,51361.3923044046
58962.582717576,53094.0329735463
58962.582717576,54295.911271207
58962.582717576,55679.108016949
58962.582717576,57695.0643557076
58962.582717576,58467.5107797232
58962.582717576,57593.1289292544
58962.582717576,57586.0654029641
58962.582717576,60254.4971507162
58962.582717576,59149.9271203577
58962.582717576,58029.705415173
58962.582717576,56533.8366976961
67251.0543056463,59819.6782089404
67251.0543056463,61867.5486205422
67251.0543056463,62130.7880973121
67251.0543056463,66889.759654249
76789.4735073471,66249.8604784128
77532.2451298482,65781.3720354418
78510.5180676209,68401.5468952116
79403.5360692047,71451.8777674584
80632.6416125088,73407.0977776629
81544.9603746341,73322.1111829704
83869.1764413664,83115.3829336121
85378.0690950088,82145.8751798623
86139.1881210474,78356.1001584564
87468.9832422414,83198.4605911045
88752.69885001,85350.092935516
90665.9869536531,89130.8121023228
92439.8161257423,90946.3364843789
96174.1747662642,105580.190465594
99026.5686114699,105179.635146002
99829.2147932493,96834.788617066
100980.269989517,102400.531129016
102976.457711467,109334.084446344
105102.437221567,112194.597140856
107074.130664087,112687.931397547
112597.915323625,136705.812814811
116661.028219885,135131.973692876
117902.524833924,123149.575125724
119790.827130334,131276.982760541
122476.74318355,141826.30727927
124851.270118473,141353.603308632
126386.25770384,138099.378590845
132033.316717794,167420.775967459
135951.531752332,162963.113316348
136018.565094578,145717.078903724
137323.292462376,154654.584433908
