"MKCD_SVM","SVM"
51342.1894827539,1430.99530355231
51343.0090826263,1473.3753814184
51344.0732806354,1487.74581012128
51345.2969271975,1473.94367543656
51346.923610972,1512.86480069641
51349.3400461138,1607.72561011005
51352.6995872642,1684.23075288352
51357.4149110969,1811.51642797283
51363.7388681928,1941.4116312746
51370.5071523232,1829.2435274228
51380.4142025644,2210.05011573691
51394.2456781393,2635.68319406138
51413.7341305366,3126.09371589938
51442.7706621193,4165.10342339211
51485.4140028688,5559.71606338034
51540.4306336317,6225.87123291052
51614.1887336785,7800.18408011367
51711.8042140526,9777.10657617878
51831.4905389793,10661.0225257097
51975.979732107,11753.1635640364
52157.7034647965,14747.9301268083
52377.944029581,16824.7819846939
52638.1612745044,18497.353265134
52938.0529246343,19694.689863746
53282.3177955696,21385.6827600405
53679.4428306645,24293.4919480476
54140.5303328546,28380.9428970644
54661.3822630656,30388.1301695992
55238.0657393593,31721.7533979032
55871.7125983644,33186.1000087842
56552.3875194258,32773.9597739582
57276.1982335433,32668.9771369674
58043.0290411018,33141.8723700139
58849.2383285549,33175.0780523754
59689.1708407267,34311.4425170274
60553.7430041135,34951.8632277516
61430.9239997822,33334.801902353
62311.9993512776,32917.5302999025
63184.2806223473,32338.5039814659
64044.7013510448,31440.6744444249
64869.7724073157,28882.7782705135
65656.2493257309,28926.2322624806
66408.6861841017,30222.6491784611
67113.0266856262,29461.8452509774
67770.2627914444,28579.580233758
68379.8707533899,29782.6496191187
68924.3879693388,29530.2102418582
69396.5158131054,30606.2550436311
69799.7551081807,31230.5831305442
28540.4796495458,31021.0014478106
28530.7230093804,31714.2851574835
28491.6579694127,31329.5573430116
27182.8670815566,29150.0280105965
-392138123.657055,28109.0181992591
-446457208.35009,28046.2472030498
-457477158.169153,27950.5369057975
-427484601.107718,29541.9289119256
-538606324.458454,28941.6740649838
-520456811.869123,28030.6411021516
-515555721.793426,26959.813908041
-493694933.854968,26907.0621561867
-583439011.873063,25869.728106556
-531018724.672701,24824.0398783842
-462467837.446921,24152.9993750347
-518488952.042185,24375.5091363921
-440318607.775575,23197.6653111274
-425573903.01643,23443.6819485486
-368686886.573999,24328.2152208337
-447124773.988072,24029.188391604
-403571622.977287,24770.2006190658
-461462788.050585,22914.4090055799
-297989211.319153,23222.3852865267
-543292670.925439,22913.1034302715
-286671207.804393,22587.9506732421
-333806050.914618,22495.1846102914
-399363505.835828,23081.8151216344
-425399054.952786,22679.6096462561
-476902954.015087,22527.711440251
-308485272.639936,21747.1400369581
-634436514.548569,22765.0177956955
-597423152.529865,23104.8327055611
-610937962.922625,22469.8671071584
-440730687.251123,21760.96180166
-638478350.734869,21043.9991958799
-543514648.415603,20698.0702557494
-633344410.098586,21682.4201507113
-539737819.522201,21759.2376656643
-641346910.857497,20660.012824153
-693989200.72441,21760.2114876465
-710229091.695977,21427.1282054557
-593345417.699488,20172.5820816383
-609380924.973173,21637.1983340254
-784959395.048929,21639.7652975927
-553260016.93502,21103.5705116115
-707269191.752287,21633.3334740558
-573838602.150175,20936.9359331317
-783753478.917473,22142.1474757987
-726766944.881243,22379.0732247077
-595837765.677117,21953.7609807615
-769866032.581888,22618.7516677903
-898116745.468934,22943.6647763668
-784821063.961916,22402.8950988746
-714338270.346019,23304.4413845295
27142.4935371592,24950.2051965452
28790.5110337244,25733.6560419281
30299.9385054601,26891.5597627269
32746.9676552883,29391.9096666572
65546.4061695727,29128.5870038079
65658.9837337218,31626.214221798
65810.6352935878,35278.3858510769
66000.6575552606,35943.9970422769
66237.0118052279,37213.045251626
66514.7042001954,40295.3702012474
66826.92986011,39828.7544269612
67191.6369094373,41790.9425927069
67605.8460276023,43873.8391845384
68073.0817325023,45021.7322628531
68589.3227089613,48153.8850541814
69166.4281786271,51742.689022467
69787.5092696366,50340.9709632389
70436.684754361,48919.2504875942
71145.1963396241,52313.4853048096
71875.5704740939,50173.503079787
72656.9272919754,53866.0627029103
73478.8177603139,57585.2089716369
74337.3500252674,58358.543799695
75234.5014696789,60864.0439785112
76150.8001651512,61820.645894967
77093.5791221353,61426.696009052
78045.3597644922,63597.2235416202
79005.0949572168,65979.2664228679
79969.9174286775,65449.8290009554
80940.5865426092,67957.3068426079
81910.9447158304,69480.2731058693
82882.9174050073,68020.027138992
83828.5791056834,67554.2063273556
84768.5383628601,69312.2013904427
85666.7772470099,66656.7890090046
86533.6211624026,68208.3786548095
87351.7581577244,68176.1057975095
88139.3499757908,66793.6236254433
88910.5324074846,66870.3231465272
89617.8636913491,64347.8214067704
90298.9510088619,62337.2168815611
90925.4071310728,64292.6606542758
91506.9336694393,66080.762767462
92021.3981785159,63168.2183451933
92479.7273100387,63924.0075977431
92883.4586320163,63366.216170029
93214.5873526744,58181.1513632583
93470.1546773497,56295.0640680351
55639.1132084452,57307.638187721
54574.4381605161,54213.9896853035
53917.803931051,55011.9068027223
53553.242891145,54137.0780068012
86419888.3703541,53599.3656450135
81210588.749904,54239.7699650981
78724577.1255361,54359.3961650575
72263514.8542451,49825.2289847709
79964872.9349477,49869.3499376009
74411342.2225123,47319.1908950223
79280721.7312662,50296.3716503517
72192803.1680956,50071.2564957758
77781893.7074727,48881.4873411166
67249129.09145,47138.1440870063
62557419.5243914,47051.9496004548
54403266.2405861,46267.5461689893
40348594.155768,44352.1446240192
53247628.0915114,42850.8537555654
28279230.0482869,42567.013592725
34206435.3821823,41340.9282304036
27635565.4097961,40800.0770951688
24147140.927741,40669.713529279
19914270.1655985,39277.2538909915
6892566.35030613,40149.5864740456
-9585225.23250585,37962.2084107224
-24962433.0252785,39794.2371195992
-71242785.3754169,41865.0609843301
-45091034.0226052,42697.7937985019
-10367688.7918743,41293.0339993333
-41021809.1077762,40728.2873758129
-67786853.2163001,40931.4142753698
-142498943.823815,42996.1407918958
-77072939.8098771,42486.6777222444
-118544784.264609,40908.4134240553
-133326741.106777,36238.5290842342
-145731164.306097,33486.1917653083
-154570879.399144,31877.3834332529
-148717568.696733,31910.2766350683
-150502365.347429,33511.3056086663
-150589622.483747,36271.5568253673
-149690106.23675,37970.2832995665
-205361512.803996,39915.8060915513
-265687899.987566,40018.6985563154
-242247339.365849,39292.9382471874
-276129701.301276,40296.2661446871
-257819743.061869,39680.3932634984
-262441999.251804,38582.5127062485
-245482963.115406,40934.1778044999
-226847722.764831,48708.6997127793
-273418915.005182,47921.7952372502
-249377364.545155,44871.8107341419
42480.536357367,46679.355297375
42615.9691702327,45439.4923277368
44221.3236554307,43980.3479740475
43864.8024924919,43728.9120778255
77433.7841492664,40042.0743212245
77523.856519643,40383.4950772751
77642.4453290562,40621.0877147422
77786.3988663889,40011.6965066209
77943.3977890947,43158.6077549433
78121.3398673326,45869.9663229181
78296.3993597621,43937.5377624381
78450.7504384952,43052.1160158877
78626.4582534836,46241.8452412051
78835.227411466,49081.8073856809
79068.3485557606,51363.5659460026
79321.6606617428,50045.8561628251
79598.5266137082,50655.0942038753
79874.5931179264,52113.4579357832
80100.5154533387,52416.5575905946
80315.0288095227,52307.1522691069
80561.3685569712,56610.2213454427
80822.4370592564,58934.0029392231
81112.0376314756,58910.4308907682
81410.3821817343,57276.0599350903
81731.1689018882,57727.1568758678
82116.3928880882,62222.6528495429
82529.6269140472,63692.8180501119
82970.1499803019,63011.3534654592
83450.2670786204,65869.3811070441
83974.7873714749,70474.1891526144
84547.8148357941,74198.654897227
85165.3805936955,71931.8765986885
85870.9752372158,73879.1271840863
86619.4455711386,76919.8345813069
87385.0235143792,78242.5576998142
88183.7997995006,81009.3227647823
89032.4657957351,84648.8890006602
89931.6218682714,86827.3701443616
90935.0732341111,98539.8293309493
91959.0890453943,94447.0570029748
93107.7602440227,106817.059883907
94299.8233792312,109955.957154675
95564.4684723867,113195.44468462
96899.1567278504,116081.917755254
98315.2417596298,119101.486663482
99816.9103623823,119861.18106423
101371.06960514,127193.054348289
103029.303362474,132129.765863698
104810.43966944,138656.186373664
106715.148447361,147867.698330538
108742.80733668,158148.939106334
110881.219945053,164458.587517713
113057.935631904,156274.666101267
115351.001701261,162181.996015348
117676.866324523,161195.177202218
120116.787373928,165516.731516721
122642.198504021,171768.292599407
125260.568856513,177937.203627607
127925.409785423,176681.507651351
130541.335421701,174444.694848508
133247.628954655,179605.824865394
135892.076765914,182026.972268636
138534.757690085,182925.017692906
140953.359046052,153322.293046365
143342.368288235,163905.514464814
145617.702068773,162850.921261629
147790.532228187,154776.547344445
149849.969228563,159673.017558974
151826.055414542,170975.515101203
153721.217592302,180972.924604277
155521.143687207,196119.14052956
157212.890970369,201884.960638666
158805.675969213,205289.988973657
160398.500706571,205758.264513248
161851.76431627,201189.859252462
163319.818924451,205831.50949248
164706.212325256,208911.747766322
166193.259805497,225541.04736734
167575.976463146,220927.374114024
168964.336570493,220510.827614344
170378.464661563,224687.873963802
171737.36123012,220510.359410515
173063.375826778,215478.306707695
174408.627882763,223703.420489313
175922.846452348,214943.626106948
177425.540018265,214694.177291918
178917.853040466,201508.162995282
180433.07606558,201563.963211381
181978.56974924,204626.734664365
183426.727780321,200125.366349382
184836.324299079,203917.519522512
186110.050147968,209342.69966722
187003.733347848,154896.604178341
187850.434126393,182593.359726706
188559.272873383,189625.068168422
205861.980474746,181873.395492538
201588.719782367,190233.782473395
207971.884234202,201091.520136109
63445644788.3929,197467.513017314
8840000201.77404,176777.559717051
11564157643.1819,216833.951331021
161540121235.14,224901.935560894
58439099990.9664,205980.025791664
8019343847.0413,212478.618444034
61076978230.8749,221929.744907929
161944536979.59,235111.28635114
138220365377.202,281027.375767022
232427.093724657,260994.36458985
226975.890102619,252576.480586379
234230.224161516,258035.759074503
189820.872813651,242725.481004228
190294.257479789,222484.556060202
190867.380718641,217381.970832182
191974.008419834,220882.826259175
192858.713389486,200001.083282958
193770.923174987,194323.162608145
194666.768086064,187543.06000714
195481.55753982,184268.940734578
196201.96694977,178562.857548382
196780.004109909,171950.901737022
197394.650198685,175176.629840932
157487.121407351,168073.848446479
174717.176328894,159269.145308879
176603.614383194,158906.375848236
4907249337.58391,154457.338206879
85191025808.3955,146259.621451511
-7806879629.62643,148110.180593868
44851906902.1971,159392.729797245
36552914107.2668,140189.147544682
5450095833.71321,133519.943034007
997905756.521079,151381.564974393
8277175778.54045,137829.140746513
5529590971.96648,121050.698520514
-3384448546.91668,116457.862353646
-2894483982.65216,107352.60916804
4270399063.1074,98294.4708372356
-1591207243.38156,104208.353742177
-1650775763.91524,98737.0180971917
-1710747938.50821,96562.638205149
-2269921668.40045,93210.2098739327
-1098286723.89052,87499.2222076174
-882763587.798178,78957.9874003585
-354547499.66554,81239.1115501905
-1184350621.85192,79908.0274468329
-1516368547.26526,74062.9588437896
-1110486110.0486,70316.7124413933
-899364970.409634,68162.0272625922
-1150071920.80808,61551.4573848162
-932975504.815239,59342.949491624
-191220755.885012,62078.7397883972
-805087614.070344,67483.553331821
-72990603.0913085,66471.7468370015
154364486.245348,67963.0351817058
141905154.337554,67505.352463457
-132300727.297249,63038.6973237781
13522318.6412008,59795.3114454987
66731068.5078298,58039.8815398869
-61957589.2807217,60232.8031230735
16407782.9209664,62764.5254760907
65976132.9978549,63115.2659394896
79028552.4014008,63783.9541355551
88631483.2429304,64935.957852918
97493726.3047283,59285.4322396487
96978086.8221938,58790.166615279
95522957.9943395,56306.2049204229
94718931.3210697,53425.9885272724
93991142.1724382,52581.1386319918
93255379.1788306,51176.1792785888
