"MKCD_SVM","SVM"
71452.8982163786,14985.8717793308
71455.7490804261,14783.5324058304
71459.4582043801,14587.8390129342
71463.3578340576,14445.6141098828
71467.9943780173,14314.2842276056
71475.0375618372,14231.0441098778
71485.1547868955,14409.5589729326
71499.6151213025,15209.3348561406
71518.6446088556,17053.8711673723
71537.8287242018,19473.3000487201
71564.558987467,23673.1110672587
71603.6548603113,29422.773756329
71661.3524937103,34431.5433012159
71749.8732303104,35743.8047929714
71884.8237355341,36857.2646340965
72058.2004650685,37557.1850835158
72283.5901139944,38139.4222153112
72571.5454365467,38487.0909768115
72913.3702247937,38665.1086934894
73299.5160530795,38173.7502651016
73762.7403777045,38015.9401995329
74310.8325482432,38068.7859588014
74935.7676018092,37784.9002301056
75601.5295222711,37508.2541823923
76303.3897022013,37362.377003644
77080.2599555999,37016.0042461398
77954.1180080679,36853.1021298678
78890.0905184724,36683.6671525394
79870.7838478163,36536.3816976435
80878.1623538963,36655.0315706623
81834.3346278133,36575.1327720094
82724.316733799,36348.9825982554
83553.6070331616,36053.9447212306
84313.1408286561,36148.2541796141
85015.034326268,36057.5646766815
85676.2300400491,36189.0913038816
86220.4674807442,36184.8970548776
86663.9824911135,36058.5398938999
86979.5448173618,35647.9488477675
87162.8871498276,35516.0823484857
87182.5717361255,35207.3533556596
87133.3449134175,34740.5206429235
87061.1723643867,34372.8020846315
86953.8585078258,34031.3227133353
86800.8107660025,33450.4298556848
86605.5627578899,33135.1344095999
86389.5349786373,33017.7919880725
86205.8550286139,32584.9256672093
86027.3115302099,32415.7833010046
20570.8523522652,31689.5007973156
27499.6569436955,31459.4869324708
31268.5510110413,31038.0877989171
32056.3220884911,30916.384812903
37011.6958058293,30661.6826742345
36855.1537376675,30530.4279086376
36741.3407596427,30412.2628523593
36516.7941690789,30218.3210648985
36249.3443255283,29923.458146385
36319.8927615569,29984.5161823396
36266.7826722744,29944.6566693788
36059.6588539587,29708.1335465999
35906.9859003788,29590.9142350049
35586.8949093052,29255.7255122191
35587.3541950074,29231.0926097678
35529.9131231905,29197.6759156293
35563.1897637307,29239.6684704664
35234.9682802251,28910.0788918758
35269.7967754309,28921.1643056464
35039.5930370472,28707.1402526541
34748.3645786103,28422.5535078186
34879.6877298275,28548.2298204385
34905.4359804237,28547.0457967098
34739.0214799174,28397.521614866
34648.2504642484,28322.5655157639
34573.0016683632,28233.2732651913
34767.9059003866,28414.2510813251
34825.4103700762,28471.52412809
34835.752067602,28499.537395683
34943.5765606631,28643.2882810487
34934.6785645083,28611.0956728669
35107.3720566744,28781.4674163656
35283.1708391597,28934.7361292555
35779.9304628688,29435.2924707435
36285.7468917148,29942.1517147139
36704.8087302106,30380.7020372153
37508.3622808924,31194.7534460259
38035.2075826218,31694.9528709246
39066.142299413,32733.9380483432
40407.9211485421,34084.217599493
41473.1563925138,35119.0967856132
42670.5799142594,36342.4541470354
44205.6047003121,37874.8162600032
45364.8236418753,39038.3047942137
46904.2767385082,40563.6001257136
48442.1361415947,42114.0375604575
50052.6811204459,43722.3300395041
51821.5169764446,45476.2618269468
53845.6280586823,47498.5932868771
55256.1642661368,48890.7890087671
56204.6659115849,49858.4372676188
58030.1359637433,51694.9174917568
58808.324523635,52460.5185803698
59761.1317844527,54200.2177416379
47377.3091228725,55907.6002323577
46763.6058210123,57486.4270445453
43927.1170262384,59060.4250795418
44065.5660897083,60395.0170325813
82874.1567630781,61658.8403432618
83234.9855262068,62906.507487558
83708.89230783,64462.1581234143
84229.9890455422,65639.0534241443
84816.162512183,66998.7492774502
85486.1024723847,68522.7927699774
86166.2162055555,69694.251699558
86898.8816427806,70397.3898461499
87630.8529142208,71743.6361052563
88397.8005199124,72016.009009592
89219.2093907624,72798.0399120185
90118.6936456283,73176.8419175955
91002.0648347238,73584.1437028546
91794.9837635432,73916.1357194012
92582.7001185184,73658.3945977411
93252.2745083008,73490.0495931817
93929.8649015578,73387.2903335844
94669.8736456716,73676.9668324087
