"","MKCD_SVM","SVM"
"RMSE",2278.1739997276,6688.93197807331
"MAE",1475.99935218242,6254.01312192964
"MAPE",2.68380737622225,23.3502111923843
"ARV",0.00170397714644622,0.0169744760748849
