"MKCD_SVM","SVM"
52712.3397053589,85398.2978219306
52544.1788295787,85398.2978219306
52395.634946489,85398.2978219306
52215.7888612186,85398.2978219306
52079.1142373002,85398.2978219306
51909.2012024808,85398.2978219306
51806.0951152993,85398.2978219306
51770.9351866529,85398.2978219306
51754.4020767967,85398.2978219306
51858.737954996,85398.2978219306
51908.3729131917,85398.2978219306
51918.8884583287,85398.2978219306
51870.5944308824,85398.2978219306
51841.1409512098,85398.2978219306
51831.9167279862,85398.2978219306
51800.7354630063,85398.2978219306
51777.920278211,85398.2978219306
51790.3851861949,85398.2978219306
51730.5193476303,85398.2978219306
51668.6824130037,85398.2978219306
51620.6475415385,85398.2978219306
51582.8737956219,85398.2978219306
51580.8965313305,85398.2978219306
51606.0893902294,85398.2978219306
51660.3748140021,85398.2978219306
51699.1490466375,85398.2978219306
51805.2405036483,85398.2978219306
51996.5453888895,85398.2978219306
52141.8825689619,85398.2978219306
52266.4170019056,85398.2978219306
35721.0638612187,85398.2978219306
36469.5153839466,85398.2978219306
37152.4376893896,85398.2978219306
37391.1485876894,85398.2978219306
36959.48459746,85398.2978219306
78534.5336243299,85398.2978219306
78819.2554006386,85398.2978219306
79129.887537417,85398.2978219306
79520.0626835147,85398.2978219306
79969.6684842431,85398.2978219306
80421.5967303616,85398.2978219306
81141.6772190781,85398.2978219306
81831.854316501,85398.2978219306
82423.343704966,85398.2978219306
83130.2728679462,85398.2978219306
83899.2375727034,85398.2978219306
84791.3756784824,85398.2978219306
85700.9845452734,85398.2978219306
87036.2276134296,85398.2978219306
88308.7861047768,85398.2978219306
89280.0052067887,85398.2978219306
90407.1537132924,85398.2978219306
91660.3712627809,85398.2978219306
92957.0480264377,85398.2978219306
94287.8289885399,85398.2978219306
96255.8315966694,85398.2978219306
98142.2488360913,85398.2978219306
99599.3730270605,85398.2978219306
101251.370105089,85398.2978219306
103092.820908102,85398.2978219306
104855.354304315,85398.2978219306
106583.825332887,85398.2978219306
109074.41467492,85398.2978219306
111363.428795005,85398.2978219306
113046.122776655,85398.2978219306
114903.385520433,85398.2978219306
116851.690293812,85398.2978219306
118808.903688342,85398.2978219306
120587.685185036,85398.2978219306
123063.55133809,85398.2978219306
125166.652779618,85398.2978219306
126528.812567509,85398.2978219306
128147.781372123,85398.2978219306
