"MKCD_SVM","SVM"
62420.6643499529,45414.8700780907
62420.6643499529,47951.4209376632
62420.6643499529,47922.8663541577
62420.6643499529,48232.4199182464
62420.6643499529,48956.8674967399
62420.6643499529,48651.1604173015
62420.6643499529,49319.1650085867
62420.6643499529,48879.3275459958
62420.6643499529,49506.358632616
62420.6643499529,51162.2323682539
62420.6643499529,49448.242144491
62420.6643499529,50129.1526249515
62420.6643499529,48911.9282942588
62420.6643499529,51052.1148037925
62420.6643499529,51427.1516721607
62420.6643499529,51963.7412251735
62420.6643499529,51773.949122829
62420.6643499529,51687.8695063728
62420.6643499529,51978.5686950661
62420.6643499529,51361.3923044046
62420.6643499529,53094.0329735463
62420.6643499529,54295.911271207
62420.6643499529,55679.108016949
62420.6643499529,57695.0643557076
62420.6643499529,58467.5107797232
62420.6643499529,57593.1289292544
62420.6643499529,57586.0654029641
62420.6643499529,60254.4971507162
62420.6643499529,59149.9271203577
62420.6643499529,58029.705415173
65436.5598623966,56533.8366976961
65436.5598623966,59819.6782089404
65436.5598623966,61867.5486205422
65436.5598623966,62130.7880973121
65436.5598623966,66889.759654249
75033.874618497,66249.8604784128
75767.3158596297,65781.3720354418
76818.9045668138,68401.5468952116
78012.2226261252,71451.8777674584
79386.690411095,73407.0977776629
80444.4294883895,73322.1111829704
82484.8994955934,83115.3829336121
83760.9928235749,82145.8751798623
84741.8001894089,78356.1001584564
86553.5643910463,83198.4605911045
88095.7772023242,85350.092935516
90158.9992929704,89130.8121023228
92091.9059215478,90946.3364843789
95465.114389625,105580.190465594
97927.3534948144,105179.635146002
99251.6628801327,96834.788617066
100997.182396636,102400.531129016
103207.829614406,109334.084446344
105609.427239905,112194.597140856
107970.271374149,112687.931397547
112684.846488379,136705.812814811
115962.168785225,135131.973692876
117569.601437849,123149.575125724
120075.602753751,131276.982760541
123239.766645125,141826.30727927
126102.686648496,141353.603308632
128349.553226306,138099.378590845
133209.73492423,167420.775967459
136069.899213448,162963.113316348
136759.882329761,145717.078903724
138991.535406578,154654.584433908
