"MKCD_SVM","SVM"
51101.4042610986,1430.99530355231
51102.2431341335,1473.3753814184
51103.3316681624,1487.74581012128
51104.5830281308,1473.94367543656
51106.2454195925,1512.86480069641
51108.7151178297,1607.72561011005
51112.1473528984,1684.23075288352
51116.9639037318,1811.51642797283
51123.424028028,1941.4116312746
51130.3337814579,1829.2435274228
51140.4493058425,2210.05011573691
51154.5691689987,2635.68319406138
51174.4664247147,3126.09371589938
51204.1132205263,4165.10342339211
51247.6719276401,5559.71606338034
51303.8635388766,6225.87123291052
51379.1948395002,7800.18408011367
51478.8879694856,9777.10657617878
51601.085013481,10661.0225257097
51748.5331479932,11753.1635640364
51933.9413704851,14747.9301268083
52158.5523066143,16824.7819846939
52423.7848620921,18497.353265134
52729.2804955497,19694.689863746
53079.7793837182,21385.6827600405
53483.8184667228,24293.4919480476
53952.6657426461,28380.9428970644
54481.9097604475,30388.1301695992
55067.3650319653,31721.7533979032
55710.1045123562,33186.1000087842
56399.7413179261,32773.9597739582
57132.1645771673,32668.9771369674
57907.1175234243,33141.8723700139
58720.9361894527,33175.0780523754
59567.7758464737,34311.4425170274
60438.4099070827,34951.8632277516
61320.4284599096,33334.801902353
62205.1268040298,32917.5302999025
63079.6667362926,32338.5039814659
63940.8847155756,31440.6744444249
64764.7657748404,28882.7782705135
65548.6470807939,28926.2322624806
66297.3039083808,30222.6491784611
66996.6118588641,29461.8452509774
67647.7564379932,28579.580233758
68250.7652530022,29782.6496191187
68788.3948101374,29530.2102418582
69253.642102998,30606.2550436311
37217.2174393215,31230.5831305442
36266.3036039975,31021.0014478106
36063.8972724416,31714.2851574835
35683.4741573955,31329.5573430116
34515.166830584,29150.0280105965
32499.8138423951,28109.0181992591
27009.242437577,28046.2472030498
26993.4033106756,27950.5369057975
27931.6575948128,29541.9289119256
28150.6742777391,28941.6740649838
28195.9230196816,28030.6411021516
27230.660798704,26959.813908041
26797.9302208459,26907.0621561867
25995.092105849,25869.728106556
25356.8398566807,24824.0398783842
24388.8075891595,24152.9993750347
23616.0844326782,24375.5091363921
22232.2279488772,23197.6653111274
22523.8554075188,23443.6819485486
22909.7276094856,24328.2152208337
22275.7745116012,24029.188391604
23101.2220932127,24770.2006190658
22210.3943437078,22914.4090055799
21698.3110400496,23222.3852865267
21431.0698083884,22913.1034302715
21344.673647274,22587.9506732421
20311.6107634458,22495.1846102914
20709.7779725089,23081.8151216344
20638.878762211,22679.6096462561
21023.6900583623,22527.711440251
20408.8604298813,21747.1400369581
21157.3542125689,22765.0177956955
22032.3141450128,23104.8327055611
21613.8097321303,22469.8671071584
20976.410747184,21760.96180166
20146.4411013531,21043.9991958799
19696.8570216563,20698.0702557494
20507.8103642215,21682.4201507113
20444.7643944325,21759.2376656643
19690.2627849436,20660.012824153
20875.6142498206,21760.2114876465
20530.1208982259,21427.1282054557
19520.9818174845,20172.5820816383
20432.5453365584,21637.1983340254
20612.2432008428,21639.7652975927
19918.3362998596,21103.5705116115
20253.874694902,21633.3334740558
19899.8237270478,20936.9359331317
20490.4605370458,22142.1474757987
21479.7701478873,22379.0732247077
21123.5294119149,21953.7609807615
