"MKCD_SVM","SVM"
67296.042578842,53339.3246096264
67304.3394158526,53369.6230253035
67313.0210819061,53386.0301878737
67321.2768774541,53388.1619824985
67331.9401894977,53410.5048097176
67349.7638089769,53473.478610487
67374.8765898575,53550.0450291697
67411.2078907144,53645.7661112735
67457.2663415249,53757.6679284387
67492.9296555277,53735.5300612606
67561.6965590251,53963.8211530204
67658.1980699293,54281.3173854504
67807.613497859,54732.8496174265
68042.913275749,55485.4096807696
68395.1441823728,56570.9894735776
68806.9813283759,57436.3147276336
69354.3965333985,58657.7860709845
70042.3386354242,60291.557950643
70807.582026358,61512.0287867314
71640.3403798252,62639.7084184171
72665.1768957,64758.2789975653
73810.4527937559,66973.0914364057
75065.3226343652,68766.0148235935
76317.7739943639,69962.4120619787
77624.5555907877,71499.3527819678
79080.8888086603,73877.5348446817
80780.3788261727,77025.4996487939
82553.4005402741,79560.1868716492
84322.5781817834,81278.8463997596
86033.7767952545,82870.1431654301
87470.436451125,83382.808017672
88712.0925946501,83963.9452687227
89761.6095132994,84261.7562909354
90625.6413310703,84508.8787095489
91322.8728811795,85226.9693747482
91829.4846058594,85890.1486668092
91981.9892446819,85343.0456302782
91969.1926740206,84584.7475958948
91758.5563265313,83805.2387463984
91385.950360089,83216.8476185086
90549.5875089688,81434.9592239865
89644.0633781345,80954.8698469904
88667.9773691623,81585.0536221178
87560.2528301996,81173.2516999311
86350.3046915093,80216.1695628114
85141.4258637542,79196.2207593952
83958.7880880753,78378.7867383165
83010.0751822623,77933.6376625318
36151.7191720826,77534.761103404
36151.7165815973,77114.4832322169
36151.6755764001,76763.3144069133
36151.1774603939,75443.1654369563
36145.0849901418,73474.7879029947
36145.5856966333,70848.8348350007
39332.9817649444,68819.3387658313
39005.0490840373,67066.0661206182
38994.676994408,66915.7371888886
38941.9763185412,66079.1343008026
38982.4456644383,64816.5993390969
38638.0490429089,63678.3237750307
38666.6290555455,63511.1434418787
38475.4336839877,62851.3579200758
38170.1408380212,61681.6625498999
