"MKCD_SVM","SVM"
13113.5713015477,16610.5901957925
11500.1858530374,16222.8481455199
13556.8298145139,15887.1887961489
12713.8960514221,14023.0451363192
10794.504165742,14298.7183843805
8625.76830018706,11678.0942656757
9864.20725881992,13546.5114038597
9596.81806501665,13281.2905357189
10076.9757537386,14357.0437712701
12968.8782217712,16691.083590732
12694.8835450545,13866.41024406
10542.7813822961,12305.4671008564
10728.5326101094,11491.6353476296
11629.7793038866,12967.5644468592
10013.8379522142,12204.0925032031
10518.9088008515,12257.5112589072
8454.5877070487,11044.9888386526
8856.4811705241,11728.8302167174
8705.67026062786,10862.3760601842
8810.82202231024,10458.0183938639
9949.16902565206,12598.4544448556
11135.494369518,13386.7820305644
11523.2130579828,12825.7484475297
12118.5577188711,15460.8870994939
10660.2516408054,13450.4556635878
11271.4314059404,12952.1990524863
11859.2238743867,13994.6255444136
13733.9632815423,17985.8423082267
13181.1344266885,14153.1384720951
13970.5851044435,13785.6859416042
13535.3703380382,10961.8286440869
15023.5358040245,16321.7316056739
17807.7380038889,18192.5438668667
18614.9913019496,18549.5914790384
22948.183215498,25314.7910677275
59573.9228401604,23085.4775550875
59677.4814425903,19146.573145529
59833.12912549,26478.710700538
60027.0396509777,27302.7256668237
60276.5150131195,27760.7445321294
60559.8509658862,29559.4828023748
60956.6334750797,42424.022286624
61371.1973987218,35530.3484009668
61805.2989270339,30917.8164195674
62338.474143543,42567.0557420278
62912.9469191637,43179.406924106
63551.0682639202,43864.190995229
64261.6333648822,51416.7472618506
65111.5231185342,67533.3164512217
66010.1780482621,58312.6270851962
66924.235627749,47334.1258175238
67979.0766594985,61385.7224805664
69103.3247408164,68902.4894927628
70286.7914630456,66963.5639711328
71565.5754397239,73551.897418552
73050.2470936679,106380.208876014
74573.5945327254,88756.0813775473
76119.7367277051,72463.0850833354
77795.7448034086,96436.0446131539
79582.2480793364,103208.892448951
81417.1019739981,94801.8765031031
83339.9993355588,103117.086575072
85459.3795579623,139443.834263986
87595.3655282463,116507.524694088
89736.0583233416,96290.4555964279
91990.824603858,126235.234337102
94289.4543788511,123726.170454676
96673.4350703021,125662.873232968
99061.3164407327,129806.974183212
101511.977444846,153630.6413375
103944.691295796,132719.847447365
106394.503741345,118829.859806358
108914.016728238,143616.399010918
111388.424331323,143860.66447623
113884.659699455,139115.695304246
116332.886085464,144019.766144152
118670.807099271,166486.815531558
121009.719414916,150761.635351146
123340.426567659,136512.44551962
125607.259045524,154403.636280301
127793.824487818,156268.536825025
129920.572113968,148834.366384934
132025.86966954,160884.643176197
133894.576683631,170242.241027565
135752.76568278,154300.881305025
137584.729484314,145863.876510735
139312.622080492,168154.781097214
