"MKCD_SVM","SVM"
8390.62951484723,9035.96019335536
8431.93726602932,8743.30227281513
8452.25205466909,8443.0179575246
8456.77283890887,8198.93687661509
8486.93504499071,7930.04210609724
8563.52241911787,7617.6322511615
8646.52684699713,7475.61705840129
8790.42684954837,7821.83305510564
8947.64733758851,9070.00960997143
8912.70935352414,11006.8942605718
9231.75098481114,14325.3700732306
9597.55443475842,18922.7302730488
10159.6282088649,22992.5828716786
11206.8859857959,25005.2702384088
12705.2247309834,26826.0392157937
13785.6420256389,28729.9945283855
15600.0809501534,30218.2324839859
17661.9229728692,31688.3325359873
18997.6434141502,33126.7682592617
20480.9666262718,34473.4047449675
23275.497032115,35790.96787514
25423.0759682026,36893.35773577
27732.0824658137,37559.3862937219
29607.1251828217,38154.0578860483
31212.7638529288,38530.7160051636
33569.2841551666,38690.4295307048
37893.2855167029,38208.6023745891
40969.7269156445,38036.9697535315
43402.9633980367,38094.2176922579
45762.6990641593,37794.1894597102
46086.6201523965,37518.5825139927
45956.569863499,37385.4338779941
46173.9221052922,37058.6813707791
46067.5682480857,36897.2395150984
46940.6439257491,36723.9765613948
48694.3417131296,36581.1112144015
48710.001215412,36672.6178941039
48349.4953384536,36595.0886976852
47824.9272172568,36391.3999151316
47244.3421759689,36037.6034488629
45465.9346374047,36162.1561828199
46284.8574866473,36102.7419015445
47200.1807930289,36226.0307465489
46731.9380494144,36196.5970944207
46344.4164420381,36073.2149723107
46496.5221819925,35661.8165856995
45255.0449754343,35561.7276113913
46013.3115766236,35228.5587552878
43402.100127554,34795.3366490266
41143.3214288351,34403.4563981197
40509.1808161464,34020.0323622618
39470.1785808849,33476.5969636217
37441.4368319414,33181.7807795187
35131.8243099542,33038.333313107
26636.6002120915,32630.4983324211
26482.1048480761,32437.4014614008
25747.285675646,31713.9064725065
25517.6728467913,31488.9963359801
25075.3510202811,31072.135731117
24968.9877960875,30936.2583371873
24722.4182643522,30675.8542466123
24600.6628490471,30573.0052364968
24467.9375909139,30451.543457124
24252.480264099,30208.2519031914
23942.6810135392,29908.1838501425
24040.2870118694,30017.8560595956
23993.7018656616,29964.3035143471
23757.805009518,29759.117016684
23645.900769391,29611.3777691533
23311.4034063333,29289.0914993211
23294.7993960887,29275.8142645004
23246.873513504,29241.6465325867
23294.3993272561,29283.0409386581
22930.6939083541,28934.2565282206
22983.7340164599,28967.2684713253
22776.5660809196,28758.8876731763
22473.1622576521,28465.7801083747
22624.2888723784,28588.6092044882
22609.1927518716,28592.98372876
22450.2405401427,28418.3330122037
22371.8938163063,28364.1925546287
22282.8474166886,28257.7862561907
22488.8782357979,28456.8344300687
22521.4367996314,28515.5416335474
22551.4499059663,28539.0211273576
22685.3683689666,28659.0211646167
22657.2968069124,28637.2563440728
22841.8199216029,28823.1878978437
22992.6097455642,28965.9181231788
23511.5514265686,29502.9754850099
24008.3531860428,29971.5051464136
24442.4042960494,30418.4239509859
25219.4831620123,31219.7649383049
25751.1706008103,31740.7258774839
26779.9397859816,32753.8635526415
28118.8395531569,34107.9370031688
29179.5656667422,35117.1793537283
30413.6114132725,36396.9469410258
31907.4149610852,37883.8583330854
33070.2802723121,39060.547118516
34617.4170064593,40575.4195588532
36143.4907530214,42119.3552276178
26492.8210844236,43746.1146656833
28282.5489932887,45533.8134610153
29679.5890131489,47526.9014089671
30195.6386632329,48936.3949429911
31328.2557421429,49916.7264466134
34696.550882548,51722.6157294044
37142.0512691076,52529.5392617506
40174.318215394,54192.7730408191
42059.3455045567,55933.0582498244
44280.7533894433,57521.3098871436
47540.0173909654,59106.5124905274
47656.2582471531,60436.7542966978
49096.4842346566,61704.1653693883
51008.849395983,62966.2570579899
52362.6956942547,64506.2386532801
55238.6047577684,65655.1374438694
60190.9854497067,67042.2224623244
60661.2532930114,68512.5759911069
59869.5875791632,69729.0242181401
62615.4295177477,70434.3880142709
60618.9176026194,71763.7461328128
64136.536697518,72048.884969278
68652.1762449072,72802.4249317317
71471.5499819467,73230.6488394012
74295.4032021924,73606.4922178587
77364.075439969,73961.616751097
77778.9215741495,73704.6421726087
78330.414577697,73549.5285625859
81863.2176900246,73439.4323986171
82142.6836392798,73704.5308714138
84197.6748662722,73102.8796547327
86603.5991432778,72838.8959002043
85126.6280994779,72403.2250216854
82804.6638863958,71311.4856662269
83217.3356991483,70125.5057886484
80251.4582690057,69740.5300808408
80786.9541513534,68578.6226672934
81356.2607400913,67940.0826211218
80515.7778095986,66941.1155469105
79010.0999536553,66173.8751312221
76859.8076819057,65500.7010413678
73996.1472959472,64867.832038059
73129.0360802014,63550.7419015445
75196.3222013548,62418.8243921351
73575.728362737,61227.1538891881
73942.928039147,61025.3713116047
73363.2144749298,60364.3862545104
68570.4791933109,59911.6127231762
63512.9171525088,59285.8024708624
62410.7619850806,58295.9309062461
59562.2845900043,57776.9764802708
57139.3511429435,56670.8269493803
54079.3700631967,55953.5167582482
49163.9702157792,55154.0386785122
48333.4426597944,54309.8983779516
47572.3847983906,53538.1881199519
46992.8209437762,52999.5183856575
46217.0106309365,52220.3704732611
45819.501319614,51783.9476603968
44492.7728708256,50446.161020056
44171.4909254346,50152.2085621485
43857.8732682185,49827.5731480116
43737.017599023,49733.5504613854
43537.4528807714,49504.540940564
43079.5585850444,49056.9235268391
43087.1182654084,49071.5734964496
43197.5909498572,49134.2517352218
43200.5929463074,49191.7863217164
42975.2186673007,48970.852630743
42083.65048245,48055.1111457021
41124.1130672062,47105.3764599591
40336.3420647497,46321.5285625837
