"","MKCD_SVM","SVM"
"RMSE",2365.77508964306,6688.93197807331
"MAE",1587.95494862799,6254.01312192964
"MAPE",2.73686568761162,23.3502111923843
"ARV",0.00184242165738814,0.0169744760748849
