"","MKCD_SVM","SVM"
"RMSE",16816.3860163394,6688.93197807331
"MAE",4433.56773654522,6254.01312192964
"MAPE",22.9837022497445,23.3502111923843
"ARV",0.0848656311130333,0.0169744760748849
