"","MKCD_SVM","SVM"
"RMSE",6163.39958631651,7901.32303216436
"MAE",4745.96002199349,5233.6149504858
"MAPE",10.9091444027473,9.39964355290465
"ARV",0.0122555311032929,0.0218255931660755
