"MKCD_SVM","SVM"
91897.1270887966,64947.9173318635
91863.7067301914,66208.5157776002
91877.5590637799,68032.9692497964
91917.7453137917,70020.2056598087
91900.0277288756,71176.6257432781
91760.534902674,73034.1067950237
91781.4840733642,74761.9875949562
91946.1597267977,76162.289901189
92208.9043742067,78031.1526915576
92530.7860073816,80182.3965179721
92800.4794786102,82541.6960524739
93106.7659359532,85398.2976529134
93487.198921153,85398.2978219306
93780.995084129,85398.2978219306
94207.4860567304,85398.2978219306
94795.1843903525,85398.2978759207
95407.801315291,87220.1442475991
95976.2853221362,90460.0516859892
96554.8758214973,94212.3426943264
97219.1760251267,98006.2619973322
97815.0539069773,102554.816066638
98375.6819953643,107363.699547521
98979.9853644286,112661.641931252
99747.5305338202,118432.32558007
100648.246723718,123994.403391093
101507.351705599,126288.871595696
102289.208800374,131784.592866791
103140.449338888,134443.172110518
103974.230142342,139318.914345705
104843.056586957,143762.067317256
105800.618856728,148777.42099643
106879.251307035,152488.999397463
108197.493085601,154759.047732943
109401.46140293,158590.467879874
110923.817627219,161093.537073865
112589.065951946,163743.457698258
114370.551659701,159979.774844975
116154.454900424,161978.026978697
117968.050537233,161072.719965433
119827.255232676,161374.933302366
121815.013076531,161192.470575622
123829.792359046,162968.233188546
126023.6115418,165050.090868411
128360.487625957,167329.048406978
130910.616089618,169787.546260803
133667.187038381,172388.21345896
136057.895749211,174841.410548352
138640.283631444,176301.03874424
140720.601692116,179773.629707417
143015.843997389,182609.288789686
145168.846041867,191068.815393814
147442.818934558,193402.295485711
149619.233486681,197803.959718067
151566.315690191,201208.698657495
153147.403476218,203635.54238921
154673.645837116,205112.148536861
156053.934976248,208236.887371797
156588.91996633,209449.219085638
156877.090401788,210785.341514638
156938.463219029,209091.394216722
157019.385463521,209586.982619759
156428.423232852,209880.23066011
156290.456745921,207997.689568652
156209.013696116,208529.256265224
156739.468907541,205834.077573611
157371.840763069,195676.414122898
158528.506457531,196291.562193925
159900.584876754,194028.194542917
161115.912489863,192557.486850274
162509.583057916,191946.750219697
163996.694866716,191021.467754478
166469.762019658,190746.343629622
168422.0595657,183721.336061823
170702.797904831,191458.615600887
172624.703342972,192936.522673267
174519.239653939,191917.642804774
175966.120581353,194534.763678938
177486.425247215,196394.101628607
178563.873927461,202404.989130689
179759.222478299,216536.61639769
180265.689562755,218954.865063374
180346.397533207,223097.481976924
180270.801251624,225980.314025907
179697.260584376,227875.555512074
179075.545046126,227663.154143276
178090.106518753,227643.360252312
176590.363096914,233997.684543744
174721.151204248,226932.272827166
173036.698137263,224774.16006442
229449.766736402,221855.997171254
225227.054858608,217651.501461691
220076.69530783,212479.630633596
153580.626095314,206448.009752985
153580.626095314,198985.113250411
153580.626095314,192543.733945877
153580.626095314,186667.891495682
153580.626095314,182169.89144648
153580.626095314,176502.970575622
153580.626095314,171046.687103716
153580.626095314,166266.038695705
153580.626095314,160843.106476942
164153.12628718,156576.053324953
159489.632165884,151885.895838701
158843.126279506,151266.958101272
186191.385238703,146951.540708736
188129.410151921,142504.745357393
189274.589338028,137563.577810547
190354.174723148,133511.279607237
190049.371448382,128751.27256456
189678.964064213,125794.30621107
188311.772513784,121434.64763451
186348.724919543,117673.448414193
184063.463354154,113482.684678983
180924.389527529,109011.070502676
176850.321232055,104194.636450337
107887.72232426,100249.718210555
104533.019642401,96890.1895686524
98752.7377442308,91163.4230339661
87022.2394611731,87355.823860406
83347.1803655659,85398.2978219306
79497.5953898683,85398.2978219306
75547.3483427963,85398.2978219306
73236.0593172722,85398.2978219306
70884.2090757775,85398.2978219306
68439.5374845953,83987.424784231
66792.4275038409,82376.5197731975
65326.7798018606,80906.5820014856
63328.3887289893,78844.7492107904
61721.4272447435,77300.5492027861
60120.265962858,75686.7575871826
59134.9218080525,74702.8217206421
59398.9237529681,74975.1761757804
59105.2673793374,74596.3599530648
59105.2673793374,74346.1581231108
59105.2673793374,74250.1386316283
59105.2673793374,73280.0414505597
59105.2673793374,72337.379803589
59105.2673793374,71188.543283028
59105.2673793374,70405.7151314261
59105.2673793374,69343.1213330101
59105.2673793374,68139.4214336869
59105.2673793374,67065.4915524571
59105.2673793374,65951.1053934933
59105.2673793374,65106.7756291523
59105.2673793374,64201.0994211518
